% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=579580, Mon Jul 14 00:36:40 2025, <python>{}</python>
1 16 0.5 1.001637450775429 -2.1238925457000732 -2.1238925457000732e+00 -2.0 -0.10321071743965149   
2 32 0.5 1.0019281981961585 -2.1238925457000732 -2.0687565803527832e+00 -2.0 -0.03909413516521454   
3 48 0.5 1.0028928932438623 -2.1238925457000732 -2.0009691715240479e+00 -2.0 -1.2691075801849365   
4 64 0.4959942725579957 1.0040408303903623 -2.1757686138153076 -2.1757686138153076e+00 -1.9365748167037964 -0.5808402299880981   
5 80 0.5052558492485941 1.0043551514581601 -2.1757686138153076 -2.0082645416259766e+00 -2.0 -0.059312887489795685   
6 96 0.4996381636325842 1.0044105230936273 -2.1757686138153076 -2.0990824699401855e+00 -2.0 -0.025489725172519684   
7 112 0.4957429890031642 1.0050184444426353 -2.1757686138153076 -2.0350480079650879e+00 -2.0 -0.2627311944961548   
8 128 0.4930344490984442 1.005166446110624 -2.1757686138153076 -2.1047706604003906e+00 -2.0 -0.0010504759848117828   
9 144 0.48330919595533967 1.0050922909578084 -2.1757686138153076 -2.0538063049316406e+00 -2.0 -0.7839382290840149   
10 160 0.4624849685562211 1.0051891147859822 -2.1757686138153076 -2.0718123912811279e+00 -2.0 -0.7535994052886963   
11 176 0.43562519517431764 1.005812814888855 -2.1757686138153076 -2.0000000000000000e+00 -1.9087464809417725 -0.1460282802581787   
12 192 0.4245320014288132 1.0061726759098293 -2.1757686138153076 -2.1257102489471436e+00 -2.0 -0.2959805130958557   
13 208 0.41693527784644857 1.00608886804567 -2.1757686138153076 -2.0154106616973877e+00 -2.0 -0.22824278473854065   
14 224 0.411698600282468 1.006360842576304 -2.1757686138153076 -2.0132415294647217e+00 -1.9602439403533936 -0.09497475624084473   
15 240 0.41684963898451094 1.0063071810917816 -2.1757686138153076 -2.0249691009521484e+00 -2.0 -0.3626280128955841   
16 256 0.4333415665907722 1.0062391011559535 -2.1757686138153076 -2.0103735923767090e+00 -2.0 -1.738215446472168   
17 272 0.4320709827436516 1.0059438139092292 -2.1757686138153076 -2.0103945732116699e+00 -2.0 -0.4696502685546875   
18 288 0.4311837913315727 1.0060750842975228 -2.1757686138153076 -2.0898587703704834e+00 -2.0 -0.18220388889312744   
19 304 0.4305638414840694 1.0062064783114706 -2.1757686138153076 -2.0000000000000000e+00 -2.0 -1.9274890422821045   
20 320 0.430130407023311 1.0061840767543524 -2.1757686138153076 -2.1270582675933838e+00 -2.0 -0.3440234363079071   
21 336 0.42496545208832326 1.0064541281373665 -2.1757686138153076 -2.0526051521301270e+00 -2.0 -0.0829336941242218   
22 352 0.4262078005464992 1.0067593847934058 -2.1757686138153076 -2.0516989231109619e+00 -2.0 -0.7993873357772827   
23 368 0.4375108830649904 1.0068677312169791 -2.1757686138153076 -2.0150628089904785e+00 -1.9916937351226807 -0.08915740251541138   
24 384 0.43238955589450484 1.0071801710607189 -2.1757686138153076 -2.0882575511932373e+00 -2.0 -0.2688818871974945   
25 400 0.4404349119663517 1.0075144188448628 -2.1757686138153076 -2.0000000000000000e+00 -2.0 -0.26202648878097534   
26 416 0.4344103948015768 1.0077672404547895 -2.2070374488830566 -2.2070374488830566e+00 -2.0 -0.047561418265104294   
27 432 0.42537582683057445 1.0078008763428885 -2.2070374488830566 -2.1256411075592041e+00 -1.9935095310211182 -0.7043001651763916   
28 448 0.4081290584298197 1.0079644940759926 -2.2070374488830566 -2.1473684310913086e+00 -2.0 -0.08337858319282532   
29 464 0.39967608051354897 1.0080318254322367 -2.2070374488830566 -2.0947692394256592e+00 -2.0 -1.9758987426757812   
