% Cma-es logging file (recovered)
  1  10  0.0  0.0  0.0  -2.0
  2  20  0.0  0.0  0.0  -2.0
  3  30  0.0  0.0  0.0  -2.1754
  4  40  0.0  0.0  0.0  -2.1754
  5  50  0.0  0.0  0.0  -2.2553
  6  60  0.0  0.0  0.0  -2.2553
  7  70  0.0  0.0  0.0  -2.2706
  8  80  0.0  0.0  0.0  -2.2706
  9  90  0.0  0.0  0.0  -2.2706
  10  100  0.0  0.0  0.0  -2.2706
  11  110  0.0  0.0  0.0  -2.2706
  12  120  0.0  0.0  0.0  -2.2706
  13  130  0.0  0.0  0.0  -2.3182
  14  140  0.0  0.0  0.0  -2.3182
  15  150  0.0  0.0  0.0  -2.3182
  16  160  0.0  0.0  0.0  -2.3182
  17  170  0.0  0.0  0.0  -2.3182
  18  180  0.0  0.0  0.0  -2.3182
  19  190  0.0  0.0  0.0  -2.3182
  20  200  0.0  0.0  0.0  -2.3182
  21  210  0.0  0.0  0.0  -2.3182
  22  220  0.0  0.0  0.0  -2.3182
  23  230  0.0  0.0  0.0  -2.3182
  24  240  0.0  0.0  0.0  -2.3182
  25  250  0.0  0.0  0.0  -2.3182
  26  260  0.0  0.0  0.0  -2.3182
  27  270  0.0  0.0  0.0  -2.3182
  28  280  0.0  0.0  0.0  -2.3182
  29  290  0.0  0.0  0.0  -2.3182
  30  300  0.0  0.0  0.0  -2.3182
  31  310  0.0  0.0  0.0  -2.3182
  32  320  0.0  0.0  0.0  -2.3182
  33  330  0.0  0.0  0.0  -2.4
  34  340  0.0  0.0  0.0  -2.4
  35  350  0.0  0.0  0.0  -2.4
  36  360  0.0  0.0  0.0  -2.4
  37  370  0.0  0.0  0.0  -2.4
  38  380  0.0  0.0  0.0  -2.4
  39  390  0.0  0.0  0.0  -2.4
  40  400  0.0  0.0  0.0  -2.4
  41  410  0.0  0.0  0.0  -2.4
  42  420  0.0  0.0  0.0  -2.4
  43  430  0.0  0.0  0.0  -2.4
  44  440  0.0  0.0  0.0  -2.4
  45  450  0.0  0.0  0.0  -2.4
  46  460  0.0  0.0  0.0  -2.4
  47  470  0.0  0.0  0.0  -2.4
  48  480  0.0  0.0  0.0  -2.4
  49  490  0.0  0.0  0.0  -2.4
  50  500  0.0  0.0  0.0  -2.4
  51  510  0.0  0.0  0.0  -2.4
  52  520  0.0  0.0  0.0  -2.4
  53  530  0.0  0.0  0.0  -2.4
  54  540  0.0  0.0  0.0  -2.4
  55  550  0.0  0.0  0.0  -2.4
  56  560  0.0  0.0  0.0  -2.4
  57  570  0.0  0.0  0.0  -2.4
  58  580  0.0  0.0  0.0  -2.4
  59  590  0.0  0.0  0.0  -2.4
  60  600  0.0  0.0  0.0  -2.4
  61  610  0.0  0.0  0.0  -2.4
  62  620  0.0  0.0  0.0  -2.4
  63  630  0.0  0.0  0.0  -2.4
  64  640  0.0  0.0  0.0  -2.4
  65  650  0.0  0.0  0.0  -2.4
  66  660  0.0  0.0  0.0  -2.4
  67  670  0.0  0.0  0.0  -2.4
  68  680  0.0  0.0  0.0  -2.4
  69  690  0.0  0.0  0.0  -2.4
  70  700  0.0  0.0  0.0  -2.4
  71  710  0.0  0.0  0.0  -2.4
  72  720  0.0  0.0  0.0  -2.4
  73  730  0.0  0.0  0.0  -2.4
  74  740  0.0  0.0  0.0  -2.4755
  75  750  0.0  0.0  0.0  -2.4755
  76  760  0.0  0.0  0.0  -2.4755
  77  770  0.0  0.0  0.0  -2.4755
  78  780  0.0  0.0  0.0  -2.4755
  79  790  0.0  0.0  0.0  -2.4755
  80  800  0.0  0.0  0.0  -2.4755
  81  810  0.0  0.0  0.0  -2.4755
  82  820  0.0  0.0  0.0  -2.4755
  83  830  0.0  0.0  0.0  -2.4755
  84  840  0.0  0.0  0.0  -2.4755
  85  850  0.0  0.0  0.0  -2.4755
  86  860  0.0  0.0  0.0  -2.4755
  87  870  0.0  0.0  0.0  -2.4755
  88  880  0.0  0.0  0.0  -2.4755
  89  890  0.0  0.0  0.0  -2.4755
  90  900  0.0  0.0  0.0  -2.4755
  91  910  0.0  0.0  0.0  -2.4755
  92  920  0.0  0.0  0.0  -2.4755
  93  930  0.0  0.0  0.0  -2.4755
  94  940  0.0  0.0  0.0  -2.4755
  95  950  0.0  0.0  0.0  -2.4755
  96  960  0.0  0.0  0.0  -2.4755
  97  970  0.0  0.0  0.0  -2.4755
  98  980  0.0  0.0  0.0  -2.4755
  99  990  0.0  0.0  0.0  -2.4755
  100  1000  0.0  0.0  0.0  -2.4755
