% Cma-es logging file (recovered)
  1  10  0.0  0.0  0.0  -2.0
  2  20  0.0  0.0  0.0  -2.2135
  3  30  0.0  0.0  0.0  -2.2135
  4  40  0.0  0.0  0.0  -2.2135
  5  50  0.0  0.0  0.0  -2.2906
  6  60  0.0  0.0  0.0  -2.2906
  7  70  0.0  0.0  0.0  -2.2906
  8  80  0.0  0.0  0.0  -2.2906
  9  90  0.0  0.0  0.0  -2.2906
  10  100  0.0  0.0  0.0  -2.2906
  11  110  0.0  0.0  0.0  -2.2906
  12  120  0.0  0.0  0.0  -2.2906
  13  130  0.0  0.0  0.0  -2.2906
  14  140  0.0  0.0  0.0  -2.2906
  15  150  0.0  0.0  0.0  -2.2906
  16  160  0.0  0.0  0.0  -2.2906
  17  170  0.0  0.0  0.0  -2.2906
  18  180  0.0  0.0  0.0  -2.2906
  19  190  0.0  0.0  0.0  -2.2906
  20  200  0.0  0.0  0.0  -2.2906
  21  210  0.0  0.0  0.0  -2.2906
  22  220  0.0  0.0  0.0  -2.2906
  23  230  0.0  0.0  0.0  -2.2906
  24  240  0.0  0.0  0.0  -2.2906
  25  250  0.0  0.0  0.0  -2.2906
  26  260  0.0  0.0  0.0  -2.2906
  27  270  0.0  0.0  0.0  -2.2906
  28  280  0.0  0.0  0.0  -2.2906
  29  290  0.0  0.0  0.0  -2.3463
  30  300  0.0  0.0  0.0  -2.3463
  31  310  0.0  0.0  0.0  -2.3463
  32  320  0.0  0.0  0.0  -2.3463
  33  330  0.0  0.0  0.0  -2.3463
  34  340  0.0  0.0  0.0  -2.3463
  35  350  0.0  0.0  0.0  -2.3463
  36  360  0.0  0.0  0.0  -2.3463
  37  370  0.0  0.0  0.0  -2.3463
  38  380  0.0  0.0  0.0  -2.3463
  39  390  0.0  0.0  0.0  -2.3463
  40  400  0.0  0.0  0.0  -2.3463
  41  410  0.0  0.0  0.0  -2.3463
  42  420  0.0  0.0  0.0  -2.4776
  43  430  0.0  0.0  0.0  -2.4776
  44  440  0.0  0.0  0.0  -2.4776
  45  450  0.0  0.0  0.0  -2.4776
  46  460  0.0  0.0  0.0  -2.4776
  47  470  0.0  0.0  0.0  -2.4776
  48  480  0.0  0.0  0.0  -2.4776
  49  490  0.0  0.0  0.0  -2.4776
  50  500  0.0  0.0  0.0  -2.4776
  51  510  0.0  0.0  0.0  -2.4776
  52  520  0.0  0.0  0.0  -2.4776
  53  530  0.0  0.0  0.0  -2.4776
  54  540  0.0  0.0  0.0  -2.4776
  55  550  0.0  0.0  0.0  -2.4776
  56  560  0.0  0.0  0.0  -2.4776
  57  570  0.0  0.0  0.0  -2.4776
  58  580  0.0  0.0  0.0  -2.4776
  59  590  0.0  0.0  0.0  -2.4776
  60  600  0.0  0.0  0.0  -2.4776
  61  610  0.0  0.0  0.0  -2.4776
  62  620  0.0  0.0  0.0  -2.4776
  63  630  0.0  0.0  0.0  -2.4776
  64  640  0.0  0.0  0.0  -2.4776
  65  650  0.0  0.0  0.0  -2.4776
  66  660  0.0  0.0  0.0  -2.4776
  67  670  0.0  0.0  0.0  -2.4776
  68  680  0.0  0.0  0.0  -2.4776
  69  690  0.0  0.0  0.0  -2.4776
  70  700  0.0  0.0  0.0  -2.4776
  71  710  0.0  0.0  0.0  -2.4776
  72  720  0.0  0.0  0.0  -2.4776
  73  730  0.0  0.0  0.0  -2.4776
  74  740  0.0  0.0  0.0  -2.4776
  75  750  0.0  0.0  0.0  -2.4776
  76  760  0.0  0.0  0.0  -2.4776
  77  770  0.0  0.0  0.0  -2.4776
  78  780  0.0  0.0  0.0  -2.4776
  79  790  0.0  0.0  0.0  -2.4776
  80  800  0.0  0.0  0.0  -2.4776
  81  810  0.0  0.0  0.0  -2.5026
  82  820  0.0  0.0  0.0  -2.5026
  83  830  0.0  0.0  0.0  -2.5026
  84  840  0.0  0.0  0.0  -2.5026
  85  850  0.0  0.0  0.0  -2.5026
  86  860  0.0  0.0  0.0  -2.5026
  87  870  0.0  0.0  0.0  -2.5026
  88  880  0.0  0.0  0.0  -2.5026
  89  890  0.0  0.0  0.0  -2.5026
  90  900  0.0  0.0  0.0  -2.5026
  91  910  0.0  0.0  0.0  -2.5026
  92  920  0.0  0.0  0.0  -2.5026
  93  930  0.0  0.0  0.0  -2.5026
  94  940  0.0  0.0  0.0  -2.5026
  95  950  0.0  0.0  0.0  -2.5026
  96  960  0.0  0.0  0.0  -2.5026
  97  970  0.0  0.0  0.0  -2.5026
  98  980  0.0  0.0  0.0  -2.5026
  99  990  0.0  0.0  0.0  -2.5026
  100  1000  0.0  0.0  0.0  -2.5026
