% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sigma_vec.scaling*sqrt(diag(C))", seed=603984, Sun Jul 13 23:32:37 2025, <python>{}</python>
1 4 0.5165991426651385 0 0 0.516283600693851 0.5164608952432911 0.516419332785272 0.51649750367069 0.5164046975951648 0.5164800385724736 0.5163573963344589 0.5164648790965802 0.5165591149278336 0.5163706606216909 0.5165377817541766 0.5164318390920933 0.5165044282980339 0.5163725625002108 0.516374877997706 0.5160008213121698 0.5166153648542863 0.5163108352348507 0.5161049333521042 0.5160805953517039 0.516412405225614 0.516411829250437 0.5165683817753226 0.5165787076492508 0.5165337861534173 0.5165880335645264 0.5164375048690015 0.5164279800087594 0.5166144386307555 0.5161710224025792 0.5162720064120299 0.516006073499752 0.5161180314403855 0.5164317955228233 0.5164729347931641 0.5163615683183348 0.5164948988574789 0.516445706069148 0.5162866282379119 0.516391066134865 0.5165873833575299 0.516577881868112 0.5166052414884218 0.5164386728147008 0.5164531109276477 0.5164989256888969 0.5163965460206273 0.5162720114768254 0.516503242036036 0.5163048940738413 0.516458555696898 0.5164655551948384 0.5160416842632953 0.516501886368478 0.5165032559307281 0.516471823619315 0.516355546516168 0.5157551539996392 0.5165201030785851 0.5165606641606375 0.5162973313071331 0.5163785465166378 0.51668731271794 0.516430049509526 0.5164354638107617 0.5165936725243597 0.516472477533469 0.5164246370295529 0.5165573209070249 0.516457033621199 0.5164848625332593 0.5164526641248097 0.5165214054234861 0.5164915467334619 0.5164023754337248 0.5162439884588194 0.5165671835910907 0.516625874373642 0.5164818779641245 0.5164576050424028 0.5164038670621788 0.51645477260646 0.5164922514401791 0.5171945624714557 0.5165037239109587 0.5164061809282143 0.5164591125455461 0.5165782251236194 0.5163507151599942 0.516439487121294 0.5164480500554803 0.5164870340791472 0.5163862546074622 0.5163780869096093 0.5167679311581075 0.5161098508591709 0.5164400166537451 0.5164620994767501 0.5164249870990459 0.5161733316894916 0.5164817989787719 0.5163603656794813 0.5162733407499943 0.5164480581531102 0.5165947040629302 0.5166922271644993 0.5152862167873145 0.5162411608156627 0.5160781041039897 0.5163001881914608 0.5163499640582367 0.516443614010156 0.516388796092488 0.5163065801700606 0.5163517151063177 0.516298135806259 0.5164683440184367 0.5164721279649466 0.5167629445537802 0.5163587851736258 0.5159298684882756 0.5159843372777199 0.5164112492331917 0.5164481350110885 0.5164075405277136 0.5164425111024802 0.5163130320754639 0.5164667421255676 0.5164075954064328 0.5164975290515859 0.5160594946915703 0.5165963375854209 0.5165583919639846 0.5165720317468135 0.5164865022490838 0.5165525742894682 0.5164400222796468 0.5165531832260664 0.5164175952455008 0.5164661105358275 0.5166134779179246 0.5164734765162331 0.5163572261577879 0.5164367044827751 0.5164429083958002 0.5165012073963458 0.5158969993002869 0.5164742162276267 0.5164908423977576 0.516463646133646 0.5164038654221429 0.5165243889658991 0.5163629417299901 0.5164375966922078 0.5158752653966401 0.5165210532279199 0.5165268387219117 0.5165315817052378 0.5161648795154421 0.5164983270916124 0.5164169886435864 0.5165339264931389 0.5166640306623221 0.5163451457261771 0.5165213252533774 0.5163042229920207 0.5163452170278003 0.5165518673256186 0.5163853296217163 0.5162251082913303 0.5164448931199686 0.5163289255824383 0.5164832538218457 0.5161965386032658 0.5164676785312039 0.516453162143706 0.5165794636130216 0.516439469054517 0.5165028846477887 0.5161888825856014 0.5162464001041179 0.5164849894335458 0.5162432732916667 0.516599233106713 0.5164310149985778 0.5165774100071077 0.5164857044342488 0.5165898060053138 0.5164658378377878 0.516431625003158 0.5164054867309126 0.5161566212159142 0.5163057290908669 0.5163843119142303 0.5164019391134094 0.5163493297578375 0.5163964095212785 0.5160785835449295 0.5165896987392572 0.5164795333685194 0.5161168243375364 0.5164528150698634 0.5165752520832824 0.5164453451882598 0.5164851453954918 0.5161250841724054 0.5162911634154579 0.5162577896987205 0.5162581333680561 0.5163910225091228 0.5164850191950865 0.5161324021879449 0.5163681272505212 0.5161982001606628 0.5164437699913206 0.5168501990693382 0.5164125534054143 0.5164855477650978 0.5164840608488596 0.5163850462604374 0.5163391571039129 0.5164454037649105 0.5165191251485067 0.5160722182584035 0.5165263885443228 0.5165070583494683 0.5164604764315724 0.5162221244455153 0.5166448947103174 0.5167514233747069 0.5164792306832937 0.5164588226854236 0.5163292045884412 0.5162924813015956 0.5163371565671676 0.5158560473194554 0.5162966773251648 0.5161551809113828 0.5165131898699917 0.5163572930765619 0.516391374689526 0.5164978970575602 0.5165236996199196 0.5162916855332761 0.5165087485053642 0.5164667556858937 0.516068692273907 0.5159647365876271 0.5166219443820861 0.5164712670733517 0.5164729491938389 0.5164300007248501 0.516713584956501 0.516337391166143 0.5166169254500744 0.516468653949527 0.5163916174533209 0.5166665229759243 0.5164668016740881 0.5162452540921979 0.5163628114504488 0.5165060845136977 0.5163945043417008 0.5162241306461077 0.5164660375751983 0.5162773204042003 0.5164159381949892 0.51648149359094 0.516301464904436 0.5165361063311478 0.516413953374093 0.516471029110279 0.5163093308052026 0.5165972109569511 0.516350687612451 0.5163908117254784 0.5166093797642857 0.5163135503903179 0.516474158701267 0.5163160497681616 0.5166346836652187 0.5164790428255333 0.5166044134622545 0.5164564391420436 0.5165613923113731 0.5161342354853007 0.5164528575361236 0.5162905616415309 0.5160542382494164 0.5165296419497264 0.5163609453291308 0.5163641156891298 0.5166932400486112 0.5164358015304507 0.516532237635143 0.5164942196313734 0.5165646797168593 0.5166295705295979 0.5165407851443605 0.5166084979899372 0.5165406493583506 0.5165360658856952 0.5166543622883032 0.5164035151783755 0.5164636991221573 0.5161956747775605 0.5164378938997071 0.5163097227615938 0.5163432205132984 0.5162092843365732 0.5164780610664137 0.5163668930638733 0.5163588239444887 0.516480188678185 0.5162555739758762 0.5167623171681428 0.5163233308553246 0.5162947969066191 0.5163726336183552 0.5162387276605257 0.5166961879279705 0.5158919847938326 0.5162039977296305 0.5164746649692243 0.5165359419746035 0.5165256286575746 0.5166330327336452 0.5165752831841872 0.5160219633307258 0.5161885321713158 0.5164598186217052 0.5163778251274832 0.5165005573323078 0.5163767226418655 0.5163627660312666 0.5166057384893274 0.5164793374352 0.5164485137575924 0.5164746412517067 0.5163190639464672 0.5162231062469251 0.5165896653725031 0.5163348365402428 0.5162415205079447 0.5164327922784241 0.5167533741701987 0.5164665465093717 0.51643609006355 0.5166631773850252 0.5164330727482833 0.516528581777873 0.5164337554371333 0.516570881373142 0.5167238210291087 0.5164698465422858 0.5160964257757201 0.5165809074501578 0.5166837095680492 0.5165116022873416 0.5162514460428967 0.516366180806467 0.5164789878861152 0.516576174155994 0.5163323919125835 0.5164258798341435 0.5163355551053683 0.5161030112336695 0.5164803071794424 0.516442217784786 0.5163732865202492 0.5164985417554614 0.5165945109706223 0.5165339027654663 0.5163635249860159 0.5164687587134301 0.5164359294203803 0.5164454211243634 0.5163702742450633 0.516170876384605 0.5165847947807013 0.5164220291766091 0.5163467322673483 0.5165042385799755 0.5165249536854956 0.516433799117996 0.5163335690301033 0.516465692826591 0.5163740374022283 0.516061129277156 0.5161983246936056 0.5163908054715374 0.5166415449991865 0.5165030966379518 0.5164894794312945 0.5164545923232763 0.5162767168383606 0.5165266489047876 0.5168153907927208 0.5164847913261703 0.5165385475854695 0.5164720724686422 0.5163669523339552 0.5164506643055274 0.516250420764472 0.5171276720400462 0.5164956402828925 0.5163723109547259 0.516738252860707 0.5164438612188684 0.5163961203876388 0.5163595858953863 0.5164784550097682 0.5164912924247912 0.5170760338184865 0.5164322587721403 0.5164751722547778 0.5163626778568783 0.5162818651091382 0.5164977876704081 0.5164689245761581 0.5164207565368613 0.516526079107446 0.5164338289559002 0.5167238992760154 0.5165571330746691 0.5163922782254041 0.5161873891154749 0.5161586457915494 0.5164539614934043 0.5165420427022586 0.5164132368026219 0.5163461499513449 0.5164403913952806 0.5162801002592733 0.5164648672947841 0.5164163028030688 0.5165536623374228 0.516309636599699 0.5161276015321247 0.5165443470615063 0.5163705188569264 0.5165459744877923 0.5164419985198234 0.5164991185800091 0.5166689209228951 0.5168893664826263 0.5167278190141409 0.5164605915080912 0.516463519498465 0.5165474379534234 0.5164497789318655 0.516251203644148 0.5163498889924453 0.5164907408695836 0.5163078171989951 0.5162414807858491 0.5164569734809603 0.5164260089109992 0.5163449512249064 0.5162471293279459 0.5165946932467229 0.5164816518217246 0.5162318635077197 0.5165229163343914 0.5164960764857515 0.5165481699161164 0.5163248053619787 0.5166286426885813 0.5163244604707248 0.5163665274003139 0.5164153299069155 0.5164869286779847 0.5163422183661363 0.5163881347185463 0.5167002413813382 0.5165846923176337 0.5164758287884467 0.516271150360292 0.516403115935072 0.5162090145026506 0.516435779849789 0.5163785717666913 0.5162402275183967 0.5163919582451358 0.5164521231494871 0.5161315913212211 0.5164781811930691 0.5164091532697872 0.516481198964126 0.5164294468409167 0.5164629835759538 0.5165080892389791 0.5166555055941083 0.5163185963108432 0.5163725081366126 0.5162257956752621 0.5165403801945436 0.5162057864983024 0.5164676540363702 0.5163074559025321 0.5166269802858615 0.5164948282065835 0.5164520330448304 0.5165148769222581 0.5162132311064361 0.5163197047789718 0.5166770672063526 0.5161876191228247 0.5164422836609398 0.5163696313415603 0.5163860704535312 0.5164346479529128 0.5164961107822488 0.5162897228069818 0.5164453112573867 0.5163759642382062 0.5163749424531766 0.516519747713662 0.5164621449778131 0.5160634300767594 0.5160985376755645 0.5164436775862175 0.5164667863467646 0.5165176567862538 0.5162780152052344 0.5163829514169311 0.5161343986469744 0.5164074539606412 0.516701392341465 0.5162465120220042 0.5163650276750963 0.5163394219141428 0.5163677398388005 0.5166138241720193 0.5163034257213445 0.5165660969650989 0.5164077662415945 0.5163574793981986 0.5165543053060611 0.5165343126582388 0.5165287346283476 0.5164747978527644 0.51608199745758 0.5165431934993626 0.5165747790835205 0.5163768109772375 0.516333941496373 0.5163230088829739 0.5166430868161672 0.5162413467472392 0.5160478772783986 0.5167740986623156 0.5164602626901955 0.5164193543587866 0.5164982625022869 0.5165287513802137 0.5162355356217497 0.5163726628887129 0.5165419754445325 0.516396703299378 0.5165999564134239 0.5164520949647432 0.5163213259741932 0.5164119453193867 0.5165360024037805 0.5163208829579835 0.5161204157538054 0.5162548053561832 0.5164074663249494 0.5165583870697172 0.5164639731886652 0.5164437509493435 0.5160530134172169 0.5163576809969027 0.5165023612673877 0.516810377245818 0.5164499947231461 0.5162591316825759 0.5164222727546658 0.5164811053110586 0.5164338372493229 0.5164456332349106 0.5163238669889844 0.5163959866372847 0.5163018543198661 0.5166800399584055 0.5163631109620099 0.5166843812339893 0.5165016162789753 0.5164700506615083 0.516464288616596 0.5165893695409477 0.5163685130209422 0.5164281396408357 0.5162751358216577 0.5168390574820318 0.516457060223091 0.5163655000980282 0.5160868168527718 0.5161172729630275 0.5164735689707066 0.5163837139864421 0.5164627863002416 0.5163622015412376 0.5163900792162496 0.5165297396948757 0.5162373460952343 0.5159508355589939 0.5166081670188218 0.516246350151979 0.5164916908944066 0.5165784549411997 0.5165053751257616 0.5164542256656273 0.5166106115632463 0.5163248881380602 0.5164839799687793 0.5165923877107235 0.5160539382010265 0.5163303738981956 0.5160420976616681 0.5163582827766492 0.5164966309177117 0.51629656994925 0.5164754773658903 0.5168160348107604 0.5164646871701131 0.5164677902305722 0.5166299804236424 0.5164626149585461 0.5164337630657468 0.516521967196363 0.5164752403304144 0.5166315714627364 0.5164420224285547 0.5164918740236177 0.5167732025604416 0.5164868049861392 0.5167610030339618 0.5163939450521449 0.516448284166791 0.5165703154549388 0.5163932484336949 0.5164435064071758 0.5162538213635542 0.5160618260076797 0.5164828691426564 0.5163799640757648 0.516120384356953 0.5163587043256994 0.5164604988016409 0.5162443425588572 0.5164494595673189 0.5164821157754156 0.5164634380330069 0.5164294748594694 0.5163091695310913 0.5159968311897247 0.5164462527979841 0.5164918771827526 0.5162326189698838 0.5162922497156076 0.516632203274024 0.5164992453651559 0.5165380952538197 0.5164895153619672 0.5163334774949837 0.5165303579278608 0.5165648638734641 0.5163154258509478 0.5164910907102749 0.5163941568716692 0.5163568327005431 0.5165079861389674 0.5164727944334716 0.5162338743252768 0.5165029358005344 0.5164863631558294 0.5164965054724474 0.5167522482400309 0.5162309521689029 0.5164948215304271 0.5163937035691405 0.5163305494868683 0.5165117753740224 0.5165405464877272 0.5164167134978812 0.516700979723993 0.5164291242572873 0.5164722533197462 0.5162905949758156 0.5164617193686326 0.5165113639572367 0.5164617653559129 0.5166099821640573 0.5167686873779929 0.5166882268727541 0.5164896930379184 0.5165199859328801 0.5162713376866422 0.5163200466248553 0.5163254257196681 0.516417479120029 0.516440580644517 0.5166033660651376 0.5165615941077292 0.5163404892176793 0.5163180659672221 0.5164811832923565 0.5164073131240565 0.5164401364696082 0.5166052627819759 0.516423713324308 0.51631505775384 0.5165187106200272 0.5164587328566183 0.5164951200312125 0.5166485880071722 0.5165307544523814 0.5164436677928241 0.5164685803560973 0.5159986354930999 0.5164035958237873 0.5165641736314998 0.5165223595893393 0.516217857214596 0.5165641865350225 0.516489620977785 0.516496983061279 0.5168395887297493 0.5164184038985727 0.5165971679291504 0.5165091904957417 0.5162700482656509 0.5159395983427852 0.5164523978703052 0.5162920366776319 0.5164927754282231 0.5165410947869821 0.5163672957562299 0.5165979321500528 0.5165424161352131 0.5161943823769428 0.516748672965135 0.5165658688136272 0.5163709611657343 0.5163637801032636 0.5164720347719942 0.516510531068386 0.5165025842329947 0.5163268235205132 0.5165531447086835 0.5163871494028673 0.516622645390049 0.5165660263885695 0.5164994021337193 0.516927544091012 0.5164589573330224 0.5165270147946538 0.516502425404477 0.5165567748106302 0.516630231396459 0.5165082143441992 0.5165037436385624 0.516452580701054 0.5164977250675767 0.5163007333866984 0.5163729562211992 0.5164632268807539 0.5163031120872409 0.5165274186667953 0.51689313258575 0.5162149139252492 0.5164029109394617 0.5165512473704029 0.5165051603337057 0.5169029311925429 0.5164486109559603 0.5163830754142124 0.5162165729576299 0.5162483633323545 0.5165053409529231 0.5159909291622699 0.5162957657821047 0.5164366434430524 0.5155570599729176 0.5166044213465211 0.5166272091761543 0.5163165906786572 0.5163276267469722 0.5163592841229556 0.5166122061371867 0.5164477423138646 0.5166675528679843 0.5166226173953301 0.5164007379933332 0.5162131270560916 0.5164561720988474 0.5166089667327272 0.5161177603302088 0.5167862169061037 0.5164065976359057 0.516671815598511 0.516221303756426 0.5166149848810958 0.5164948168223594 0.5164625867323592 0.5166182496402967 0.5163741519679432 0.5162549296034785 0.5164395392521247 0.5164621121692387 0.5163244369174672 0.5165248044630124 0.5163531858339526 0.516282378074059 0.51630291894722 0.516517739087606 0.51633136268615 0.516305793399825 0.5162725792293131 0.51650021890377 0.5163567155134227 0.5164867209395978 0.5163106610690972 0.5163224978509555 0.5159646682438659 0.5165774726617575 0.5165134852395512 0.5165649380250522 0.5162754610254524 0.5163417453535571 0.5161015158635072 0.5164706277478815 0.5162929549373146 0.5163067746371353 0.5163059659055865 0.5165018175605993 0.5162273884834742 0.5164259690744186 0.5162615661360204 0.5164724859151016 0.5165845212597767 0.5165617486668643 0.5164961877606052 0.516876030203148 0.5164871271266528 0.5167008420059113 0.5163641534359072 0.5160621458107127 0.5164661057738551 0.5163867373558854 0.5164534723070517 0.5162892429057157 0.5164962937281816 0.5170439799755286 0.5163082475559617 0.5160232623394946 0.5163506339914019 0.5164019999656224 0.5164007865863599 0.5167771101952042 0.5164308366919534 0.5163563921082001 0.5164460129523153 0.5165204447422715 0.5166574690860468 0.5166033500434641 0.5164390736503904 0.5163736363578144 0.516296002916026 0.5166972144657795 0.5163087893760018 0.5165285222348829 0.5162810037158007 0.5163573746925872 0.5160414376464979 0.516666556427959 0.5164598406680496 0.5163407502015056 0.516418858573322 0.5164039380557275 0.5164508087083461 0.5163976091699946 0.5164617590440161 0.5163914059661744 0.5162604208461333 0.5164951649726599 0.5162939527200314 0.5165483255819557 0.5167322877547118 0.516319530074273 0.5164597275062206 0.5164996942578873 0.516508590992855 0.5164575716850235 0.5164658514902144 0.5165224397984746
