% # columns="iteration, evaluation, sigma, max axis length,  min axis length, all principal axes lengths  (sorted square roots of eigenvalues of C)", seed=1752486601, Mon Jul 14 02:50:08 2025
1 4 0.4807317608223893 1.0095472711811335 0.9873482611969121 1
2 8 0.46488756186092645 1.0129256325136213 0.9882002424404295 1
3 12 0.45265416917753637 1.0213815048953199 0.9800061659891032 1
4 16 0.44154604005782905 1.0235967872979257 0.9790194947581667 1
5 20 0.43114906708362416 1.0236474931423298 0.9745391745330775 1
6 24 0.42204976578593506 1.0243988690062182 0.9717342908001041 1
7 28 0.41340086005393306 1.0309677905847654 0.9672809915742925 1
8 32 0.4041748872164993 1.0385982367631368 0.963197110835477 1
9 36 0.397080598253174 1.0317852528544118 0.9626798883513381 1
10 40 0.39117131181628206 1.0479321207676846 0.9578473825092051 1
11 44 0.38671286054490583 1.061812175177542 0.9558464864819276 1
12 48 0.38176066850150264 1.076496769797116 0.9495026497773743 1
13 52 0.3764155670857826 1.0804150959858432 0.9451102256479157 1
14 56 0.37177954016904374 1.104280828860957 0.9438065060095014 1
15 60 0.36805272747991913 1.127127982595083 0.9406672038413886 1
16 64 0.36516812203291366 1.1373402849900816 0.9395735774782431 1
17 68 0.36263495111249155 1.149095376385309 0.9364859735121567 1
18 72 0.3606740885899693 1.1720181875604163 0.9333840848944072 1
19 76 0.3603279217845592 1.1960114489870877 0.9306143253562373 1
20 80 0.35914667021104724 1.1945205449227012 0.925357113863426 1
21 84 0.3588383792478115 1.2037686263990475 0.9226071176881955 1
22 88 0.35838015354804825 1.2070089990582724 0.922569221149148 1
23 92 0.35775504670879477 1.2061102301433078 0.9205381536969552 1
24 96 0.35645014787363366 1.2135809404378066 0.9187171059208072 1
25 100 0.35606572662353014 1.2381226051796639 0.9137177778551209 1
26 104 0.3571607879970894 1.2544298747397544 0.9099688221535712 1
27 108 0.35783677432598887 1.267958103450057 0.9034631150726791 1
28 112 0.3587147454673981 1.2780996845174109 0.9010325513955272 1
29 116 0.3597869234467116 1.2969490213664945 0.8997347956394631 1
30 120 0.359755373339264 1.3051512373457916 0.8984095273194027 1
31 124 0.35811728704721346 1.310005231207485 0.8929823071285357 1
32 128 0.35685856581730474 1.3116926633065193 0.8913731379081565 1
33 132 0.3560398449482698 1.3098627738773105 0.8857071765481841 1
34 136 0.3548788275383963 1.292391423916525 0.8863175358870138 1
35 140 0.35289297244556433 1.282963601557473 0.8864706011196405 1
36 144 0.35165787816117816 1.2843834839931183 0.8998898953468392 1
37 148 0.34917581664823033 1.2837250951664516 0.8822151153929487 1
38 152 0.3475229534066429 1.2787288769532403 0.896810831394737 1
39 156 0.3458113735358206 1.2748423872740247 0.8947588036635724 1
40 160 0.3453969477729133 1.2716915019562913 0.8878760047106287 1
41 164 0.34504624939155487 1.2681439138849928 0.8891350165147448 1
42 168 0.3444166287531817 1.2621573253491754 0.8882205791531025 1
43 172 0.34299495848890127 1.2595421392002597 0.885724514531421 1
44 176 0.3417892177256883 1.2589823229119779 0.881698998948786 1
45 180 0.3397528039522796 1.2914379361509127 0.8789089281626578 1
46 184 0.33630552954462783 1.3106054725494118 0.8761779829661641 1
47 188 0.3322094773661236 1.3286749961017175 0.8710728085738224 1
48 192 0.32816090993057934 1.358108585911958 0.8650599650408436 1
49 196 0.32487447501608024 1.3704707830222562 0.8625120240355078 1
50 200 0.3216843839069265 1.3817763282263351 0.8623972598695626 1
51 204 0.31901774858994664 1.3858118889725501 0.8628605754611353 1
52 208 0.3176506361170622 1.3836488416906316 0.8616522052633973 1
53 212 0.3167050123759714 1.3806380180051543 0.8708282514072705 1
54 216 0.3159006641311131 1.3810513736904748 0.8664593959299447 1
55 220 0.3145719987574297 1.3816888644220984 0.868308989320295 1
56 224 0.3126914670513408 1.3815048349395769 0.8646443720979904 1
57 228 0.3099860973583502 1.3816452063303903 0.8630422694780416 1
58 232 0.3074765042335584 1.3719408547727123 0.8638941109213556 1
59 236 0.30511118596087955 1.3733477523013553 0.8605679528292705 1
60 240 0.30421398424452856 1.3703401840872949 0.8619684738396268 1
61 244 0.3029006358669311 1.3657381898949477 0.8563294851969167 1
62 248 0.300457171215253 1.3776195957622848 0.8540856783475016 1
63 252 0.29828574638643907 1.3901608122248958 0.8515690069817691 1
64 256 0.2966762704919014 1.405461120337497 0.8523751742825779 1
65 260 0.29557854976264253 1.4523454771803492 0.8501163112333929 1
66 264 0.29411325911518404 1.4945762986652351 0.842857876626414 1
67 268 0.2926159688825115 1.5292435896206815 0.8431426406475495 1
68 272 0.29124987744840236 1.5618138438763436 0.838158442616988 1
69 276 0.28935921833000916 1.5849267786146415 0.8358685868777053 1
70 280 0.2882848862534113 1.610898885920354 0.8357543484234817 1
71 284 0.28791333607129455 1.6331711096641852 0.8354341568118956 1
72 288 0.2882453401479799 1.6360097507261175 0.8316064637785204 1
73 292 0.28852663727633326 1.637289246462454 0.831765179526142 1
74 296 0.28918793332662357 1.6314799288431714 0.8297499995880192 1
75 300 0.2899125827164936 1.6274127115584531 0.8208534773450218 1
76 304 0.29086427033642753 1.622060465971111 0.8228176354506802 1
77 308 0.2915894263749523 1.605898682340454 0.8221341460757413 1
78 312 0.2933773737476173 1.6046424498439935 0.8166421593160593 1
79 316 0.2945211683152779 1.600184486091964 0.8156860139687614 1
80 320 0.2959675214062933 1.5972151868235227 0.8133990164661462 1
81 324 0.29700352991769335 1.5917477688296944 0.8110153500015396 1
82 328 0.29766541539964886 1.5897312777565629 0.809900866765415 1
83 332 0.2977520953318566 1.586086200708412 0.8066384345830335 1
