% # columns="iteration, evaluation, void, void, void, xmean", seed=1752488073, Mon Jul 14 03:14:38 2025, <python>{}</python> # scaling_of_variables: 1, typical_x: 0
1 4 0 0 0 0.3747303641450591 0.3698531450979139 0.43748812022290773 -0.04024199731959549 0.8849879811714874 0.12740131885992845 0.015220591076234247 -0.12374264699286573 0.0944146493663511 0.6976844711431811 0.11971490926550485 0.19565548373083227
2 8 0 0 0 0.2837510741750893 1.383604873664785 0.213654283219883 -0.029428977381312338 1.296487356175286 -0.08724875187015113 -0.8657484353237808 0.23525254333336815 -0.7596740509328396 0.6211691798272816 0.37212992868474504 0.6277872689023979
3 12 0 0 0 -0.31577421109831044 1.5458051939045454 0.5630454901233485 0.919347590091488 2.3238504946089855 -0.21199629224086713 -1.611353509751057 -0.48901017658648777 -0.7720153742038323 0.5381960036242734 0.05732073771747942 1.1942999820696787
4 16 0 0 0 -0.3431055862314161 1.6671055401342696 0.8046537198768441 0.9563345870382284 1.8315211092437513 -0.8107742930738899 -1.2383521571183924 0.2582395863573011 -0.16454497147842462 0.6116672764595347 0.3165078038024365 1.076060363685555
5 20 0 0 0 0.03085420605406647 1.2100140570970277 1.0584065100019266 1.2664029685617193 1.4648939194874955 -0.5141815351753636 -0.7035314891897944 0.5879103114500688 -0.8660438649514012 0.352097814519175 0.5950774074015055 1.3428867482866247
6 24 0 0 0 -0.22376636815457085 1.847145446700186 0.7890269869587738 1.2819458952479856 1.1896788104902427 -0.4432708150303172 0.04084008808290118 0.6850085595805578 -1.6158426722425157 0.4114023214899195 0.5704425656600494 1.0776689520834561
7 28 0 0 0 0.2174772700192325 2.3396572131170696 0.8664626988724281 2.0172513751723162 1.0535152948170885 -0.4811747419677799 0.49132418909364683 0.46916085672359026 -1.7340995949940872 0.821290885128912 0.2576744053979256 1.0302048466443487
8 32 0 0 0 0.06927383383090374 2.6191380797411052 0.35446633866896815 2.3573000203405474 1.010790311167219 -1.0865262191632512 -0.15998969645697603 0.029493512089726004 -1.7419465568433812 0.7904888427139974 -0.33853838339173176 0.9125473906818025
9 36 0 0 0 0.2244922787666629 1.526257405698559 0.3894121502244437 2.919867860128817 1.3005648510533905 -1.5972014385312847 -0.04893522607023834 0.264196001550415 -1.106639641143251 1.1384010954327077 -0.3698290269387282 1.2177291991144201
10 40 0 0 0 0.226037713626271 0.6638649902701819 0.008515588879282443 2.3996701489010475 1.3512384810189364 -1.3209240267304598 0.004640758169325215 0.48855027554524255 -1.3365754006293469 1.53752118178157 -0.3166580147147458 0.9862795424250268
