% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sigma_vec.scaling*sqrt(diag(C))", seed=1752487177, Mon Jul 14 02:59:44 2025, <python>{}</python>
1 4 0.46952437343652526 0 0 0.4667445923332422 0.4677175683685798 0.467343468050224 0.4693650013689945 0.4652908901984599 0.46759171491880164 0.4698395392031999 0.4663653473836154 0.46743219492577376 0.4689284527101666 0.4735229300292946 0.467044620386595 0.46657144085688734 0.46499837202618033 0.4670192866713867 0.4714912089322523 0.4730440538177172 0.46826730695600305 0.4665578308204252 0.4651495452303218 0.4662483954407651 0.46602456098232387 0.4628040058082744 0.46924618321195033 0.4679109648061282 0.4671030721370778 0.4698267930569863 0.46647855000645005 0.466350505271156 0.46728342551227114 0.46637398271515534 0.46868204296446875 0.46771927202586466 0.4680035164875459 0.4671247271787876 0.4718393994439109 0.4670566212853436 0.4722915633649798 0.46538823007954866 0.4667630183131108 0.46145324914090036 0.46811680718510545
2 8 0.44659189990633746 0 0 0.44066949419589013 0.44667647256230736 0.4414771924009883 0.4443987186654406 0.440863337603994 0.44294481407151687 0.44050110775458545 0.44401744430314355 0.4429869164358212 0.43999001332450954 0.44770961622604677 0.44220679774210037 0.4391691280654845 0.44034752716249864 0.44193283635283853 0.44666395455032115 0.4493490178178096 0.4436246095200205 0.4433576772754267 0.44121954226891874 0.44617727970212195 0.4431129672615544 0.44402726320728064 0.44809498198158937 0.4413294843933147 0.4446934609570905 0.445873317140816 0.4432838328136438 0.4417180174638594 0.4423283665559242 0.4362901726917812 0.4430342404487715 0.442525899701705 0.44708222667733877 0.4397874498211521 0.44922369771206677 0.44282722064527386 0.4482755640405067 0.4425597481345492 0.4414778520362023 0.43893896058633164 0.44364956053927845
3 12 0.42391591757967084 0 0 0.42075035922985043 0.421437242539849 0.41771890745010615 0.4207380168986272 0.41152483541139734 0.41554078824315416 0.4191037213472866 0.4206851900971074 0.41858831629239734 0.41502728280803125 0.427363799729979 0.4132873296945565 0.41793521350065854 0.4183878170270351 0.4185546658752471 0.42214498722410554 0.42551764097313555 0.4203568276663311 0.42028093737178085 0.4174621541788129 0.4204607347632678 0.4181193560047837 0.4179426419473789 0.42575703725382275 0.4225865995284054 0.42191983132127775 0.42244595636864046 0.4158174121272248 0.41675488974584846 0.41728088823904114 0.42048030420054 0.41825858589118003 0.4122847367204968 0.42376106463182506 0.4132923204092514 0.42658066475432366 0.41779503143030344 0.42825745683779726 0.4186150681350416 0.4178329208052711 0.41500804435969846 0.4193169540756511
4 16 0.4090527920431627 0 0 0.4056803997619389 0.4068878859633007 0.40035206253568206 0.40231821936775203 0.40644468673028755 0.3985949302459052 0.4001964091754376 0.40412845678290304 0.4034565490784211 0.3983116103497487 0.41577984976600174 0.401722049814556 0.400787270994567 0.4024429148437154 0.3981984017302936 0.40305323245661917 0.40605179277326425 0.4043761666293839 0.4057694159416108 0.40096143579032323 0.4161988582316185 0.39999546708150846 0.4008822563796513 0.40898124738028224 0.4063581301730364 0.4003807469210994 0.40600452717605034 0.40225202504674545 0.40129707806084963 0.39976733411998067 0.40457839525912354 0.3961004474803619 0.4031267224384446 0.4072870598353593 0.40153169100467423 0.4086270185356585 0.4032900366406682 0.4208571950598183 0.39953323508666405 0.40210847090119173 0.3967199393941078 0.4069149811666862
5 20 0.3960528666746353 0 0 0.39181746183158433 0.3936413547866587 0.380469175288345 0.38960997967203503 0.39519997915584093 0.3844318464872849 0.3846317071112234 0.38661193974315167 0.3892452340029834 0.3837876046157101 0.40755415529993727 0.390128965518351 0.3875805327114689 0.3844605070459421 0.38704813342788563 0.3865478268596788 0.39207244079326886 0.38963103060374904 0.3908193049260834 0.38253458453556355 0.4093685245546294 0.3937541876589714 0.38706435870565997 0.3954618223532126 0.3933128233422056 0.38565109207276355 0.3911543465038896 0.3872138134104416 0.3860893732614023 0.3864012288068723 0.3895300262030254 0.38869446393876905 0.39092147007502026 0.39222686816640506 0.39425692348898694 0.3942127516989375 0.3892945253580117 0.4082868141483664 0.3859883102123738 0.3875404808863389 0.3834396891722644 0.3951252965407629
6 24 0.38784298549495316 0 0 0.38083303694822507 0.3834772938090309 0.3784643806895373 0.38426589288595325 0.3946991178805637 0.37472759223411556 0.37626389033679014 0.379188075406939 0.38002367590291836 0.3732587877635867 0.40693184744223304 0.3816445013941547 0.3779034846348402 0.3773394617245544 0.38106835688775914 0.3788930670142399 0.38116111689595494 0.3800052649897579 0.38206827710411745 0.37793500293927274 0.40851301219113545 0.39109030772024883 0.37767087022174517 0.3837163040527421 0.38023076096200736 0.37752254707616884 0.38144691901472866 0.37951465402128215 0.37406901080083677 0.374780260120552 0.3780562797160631 0.3796302071808687 0.381773143500136 0.3841643820199596 0.3932616210371194 0.3850919574092097 0.37720126415140315 0.3982772006209023 0.37650341707500257 0.3792057160229791 0.3703927375746257 0.38643729871305244
7 28 0.38130063015037835 0 0 0.36963899216090823 0.37452881331765564 0.37739878158996126 0.389616589145629 0.40055925817337545 0.36611545352157426 0.3679685247687343 0.3689481202588429 0.3720491913462616 0.3662037809568208 0.401078307591049 0.37389562184604946 0.370138497276638 0.3691967908965 0.3751937228696733 0.3739677533104416 0.3735189770463485 0.37186697668968915 0.3729690282816842 0.37131161565271825 0.40997986868734154 0.38626333492052917 0.3700725070259072 0.3798102637141629 0.3760510621382612 0.3727254514554133 0.3735118729345069 0.37107380238491383 0.38928452837694794 0.368540862374977 0.3718391639177234 0.37759046180046735 0.3720048678705181 0.3776341770782916 0.3883879706377185 0.37634351378690073 0.37081693208997946 0.38991781154005234 0.368571810626561 0.37101314945715785 0.36475495062951874 0.3790454030253237
8 32 0.3731347343060409 0 0 0.36364689258826355 0.3659410986598543 0.373119250489963 0.3838116408126758 0.39910442274025715 0.3575526620616052 0.35904306354602894 0.3615941465013301 0.3608929350295626 0.3561023413158466 0.39189382450085075 0.3641025431132135 0.3552928353932061 0.3605354329848387 0.3656358573811633 0.3642119278032021 0.3617891281890804 0.36112372155498257 0.3627346878691973 0.36149767136329763 0.4059222426584169 0.37260801072934163 0.360572738000762 0.3685824493786504 0.3703140650772362 0.3647103077155197 0.35986052879367975 0.36151183636011675 0.38784664831699156 0.35873181739173243 0.36117132980566535 0.3690751779335127 0.3648390087435523 0.36858169236256055 0.38236225972332616 0.36772510269654984 0.3623920827712778 0.37888167215731444 0.3591133026679525 0.3583610886690046 0.36620232374251693 0.36759603850611583
9 36 0.36325233626733416 0 0 0.35282908371400884 0.3441975168721781 0.3674424501676888 0.37304429769804837 0.3910220112395582 0.3462135872126772 0.34582675382018024 0.35013640633037124 0.34691910250907426 0.3447999390624389 0.37990231414906606 0.3537778235763231 0.34932719983790944 0.3556058894859817 0.3557045907171686 0.3522923481807636 0.35312032375797525 0.3533680359197497 0.3503587402551347 0.34844686265388763 0.3947429616210094 0.3628732174508812 0.34792158173343535 0.3595045924771347 0.35625332734317383 0.35128413267361464 0.3526114234771303 0.34957560810586547 0.379739127742484 0.3482463457979932 0.34918345139967477 0.3576989948524749 0.35355799247008 0.35772345940206235 0.36762504195689755 0.35678663203315364 0.3508386863829878 0.3651514801354487 0.34599734690102363 0.3490295038310197 0.3646222477602905 0.356799371182368
10 40 0.35630572232974633 0 0 0.34200148704631944 0.33488303531890073 0.36660918169924817 0.36510279516010324 0.38386941145902237 0.3379993741211094 0.3389126769354828 0.34212528079043314 0.3393325396719174 0.3409330910059544 0.37118873640289896 0.3450701898147435 0.34148481741113534 0.3626835182189694 0.34468612850190306 0.3450267334727405 0.3442801401382552 0.34927744810205436 0.3514183457369756 0.3406961078590308 0.38507294401809256 0.3527939187172179 0.33884662034838764 0.3525939156799075 0.34717745967762337 0.3425347164848847 0.34711371885298653 0.34124011561178946 0.3920478552571678 0.3403655615217063 0.34027245666579276 0.3491790410985626 0.34528360803115754 0.34941937544413904 0.3584570687210251 0.34869251451051325 0.3424988768308214 0.35647999936954666 0.337029034204325 0.3407854479485129 0.36036844591501077 0.3493534408107217
11 44 0.35061326147452887 0 0 0.3400292802161757 0.3292435290180332 0.3661271815660541 0.35958218779650586 0.3760771914852376 0.32992683734359296 0.3311863220564857 0.3350670415201068 0.33294123535910625 0.3336360799389731 0.362938380702295 0.3343335083820307 0.33446418584563714 0.3654998854341691 0.33928287780227706 0.3400874561905031 0.33150205396989635 0.34409996179979135 0.34817049916425286 0.33390314304290697 0.38181074682839494 0.3491419460569585 0.335323209751335 0.346098857883084 0.34098000112097787 0.3360494037822513 0.34186596280093984 0.3360060363856868 0.39574560845705475 0.33214825413547494 0.33293553167651413 0.342223153130165 0.3455819025404075 0.3417884688158509 0.3510386417326033 0.3414995141987649 0.3347376858015952 0.3486256299860137 0.32963899436261523 0.33318305178442886 0.3533746935062089 0.34157702155480846
