% # columns="iteration, evaluation, sigma, beta, void,  sigvec==sigma_vec.scaling factors from diagonal decoding", seed=1752488073, Mon Jul 14 03:14:38 2025, <python>{}</python>
1 4 0.4532141562534133 1 0 0.9884878199478058 0.9602412444734985 0.9972353663405962 0.988059818375509 1.0414321475507988 0.9841428846279691 0.961240274281557 0.9831072605569079 0.9640490950868761 1.0212043889432363 0.9844260578947318 0.9830826037391205
2 8 0.4624361063139268 1 0 0.9683622579845963 1.0982611743557875 0.9543253394441905 0.9751381644860327 1.0933067726166787 0.9457813575324985 1.0179021059029163 0.9795929175201507 1.009231920394336 1.0173883449035066 0.9808500651879675 0.9980731602301994
3 12 0.5206021349131323 1 0 0.9735121395620668 1.1215224585457728 0.9534827496432733 1.0003995055719561 1.1226910003529125 0.926467018759246 1.0392044725165261 0.9716117895168194 1.0014000331703523 1.0133616128250567 0.9708003245220233 1.0070262908139862
4 16 0.5304479309703586 1 0 0.9546079321790256 1.1417705969704892 0.9392243177297454 0.9797549860747837 1.1037609906669716 0.9430768146406139 0.9902039224908673 1.0114958445652291 0.9908048945243092 0.999684121033725 0.9629415383510432 0.9963348121760569
5 20 0.5132865298079323 1 0 0.9464689455913005 1.1228886658280186 0.9232677724169172 0.9636839994512993 1.08719353436278 0.9315880488054024 0.9852899260631134 1.0472419571163412 0.9963379609624932 0.9718609114588123 0.9575707117952995 0.9829248464327134
6 24 0.5008604736612315 1 0 0.9192599454840347 1.138553047246626 0.913122096457663 0.9289927652685073 1.0859918760416516 0.9191149803191252 1.0319949890436353 1.0638467211458227 1.0677230069740147 0.9494887997044005 0.9494675076087519 0.9691308399689114
7 28 0.509278476338902 1 0 0.9196771519176756 1.1573060507234911 0.8958672128879555 0.9758512604481875 1.0747891604328716 0.9034401902520554 1.1000107389005385 1.0411289551400604 1.101339439302646 0.9416414276634172 0.9335063057556149 0.9418610826725026
8 32 0.5147419951245883 1 0 0.900266067769737 1.1824043615601563 0.8939762641752182 1.0130446194373366 1.0590881372920198 0.9191250620506944 1.0713064512444919 1.0232078644130878 1.1011252799304259 0.9277943891215836 0.9467149509996778 0.9242265546370831
9 36 0.5160612119421559 1 0 0.892589419677816 1.1711672441636949 0.8805210280781769 1.0809535112037036 1.0455193681216621 0.9670654642418006 1.056337999900211 1.009488298285826 1.0930396389753074 0.9243290615962535 0.9460370275789216 0.9096407717461762
10 40 0.49079158165331166 1 0 0.8771389051161814 1.224399624698279 0.874006625745579 1.0629655019526958 1.0262377714333266 0.9435220983126049 1.044550620362046 0.999142364789256 1.0772670554548036 0.9374776220059793 0.934283230161375 0.8705669280072034
11 44 0.47558301288611105 1 0 0.8657687397791862 1.2664583560091465 0.9246585562792817 1.051757160250627 1.0130764365302045 0.9531049816781131 1.0305259885974514 0.9688487434060319 1.0514549826178734 0.9327099598708353 0.9273392607433667 0.9318882366778484
12 48 0.42466047387933226 1 0 0.8547485399577995 1.2622391292734574 0.919366777473204 1.030301436756622 0.999195734468532 0.9286490115715048 1.0132839997617846 0.9752668488092243 1.055059645592019 0.8971533955821327 0.9165052879757938 0.9256470884631199
