% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sigma_vec.scaling*sqrt(diag(C))", seed=1752486312, Mon Jul 14 02:45:18 2025, <python>{}</python>
1 4 0.4831725441625767 0 0 0.4818109652215622 0.4815876181704671 0.4809273842891042 0.48158915527118995 0.4829585698218129 0.4825276216909187 0.4821202735642649 0.48091365331257857 0.4820808402718047 0.48215620077212573 0.4816723629389025 0.4822014295779298 0.47981739919694394 0.4835755371316941 0.4836141094083139 0.4806452226528192 0.4850876036382417 0.48123251879296575 0.4842807573630758 0.4820468734045201 0.4805684168275531 0.48323206255705425 0.48210440477199223 0.48193486095060983 0.4833069319390705 0.4810660365767399 0.48254362593608735 0.4812312169559179 0.48119925801876173 0.47835876429166707 0.4817158581057094 0.48253759000396373 0.4821301992330307 0.48350338414696564 0.4827106893121943 0.48281890001456407 0.48253775751867883 0.48177978245142244 0.4831437739900571 0.48118978463201056 0.48294250057849025 0.48171952899773685 0.4807769492621855 0.4821345667116242 0.48296447859868086 0.48282399659261444 0.48224679837997625 0.48245307240857466 0.484290665364435 0.48325493663470914 0.48264501672226595 0.4836198011092496 0.4831038675467307 0.48234257157751065 0.4821641218002451 0.4830734286824925 0.48154503228207224 0.48244572993924423 0.48379825644560204 0.48296057133317755 0.48100504800154054 0.4797077705512781 0.4816410892781762 0.48271581249111434 0.48394454550141996 0.4812165394503334 0.4816508908137317 0.4809288612306555 0.4827081305705981 0.4814024391400542 0.48220268961107854 0.4819314583266949 0.4856207172162422 0.4827116121143116 0.48240593132534293 0.482279270745386 0.4798921478567361 0.4818049508640122 0.48304193236663007 0.48202166856800405 0.482096859634157 0.4826867853903115 0.4820258596790296 0.48231060749219584 0.48178708383032015 0.4824769643788292 0.48276390018378496 0.48291916438532667 0.48263027074755105 0.48025197381877416 0.4819265193906661 0.4833034817211757 0.4817319352743809 0.4854557939122518 0.4826348394706948 0.4822668302672856 0.4829794179222891 0.48126769714779155 0.4821254857093029 0.4808323642392101 0.4850189420136039 0.48181507822786396
2 8 0.46890566301445996 0 0 0.46640174155886316 0.466005660135071 0.4648185788192082 0.46693781542765483 0.4656667847299661 0.4639792318447846 0.4674905341622429 0.4668271487308469 0.4651613025346248 0.4670846599048597 0.4670973649442953 0.4669841075744762 0.4659545524104371 0.46895197959364415 0.4708742591720064 0.4669475527127632 0.4708289270904907 0.46556387576400776 0.4707589778037816 0.4684135307945704 0.4652427288365591 0.4678563580241653 0.4667985494746449 0.4679832531400076 0.4682814380117962 0.4657692030832844 0.4674942488045409 0.4676106635817596 0.4651357664110739 0.4682522058589747 0.46694164953439876 0.4663746380022702 0.46488310803340105 0.46845895131870957 0.4675526693549951 0.46631677174689984 0.46766114985528356 0.4672788051244804 0.46842013862883713 0.4670790557182037 0.4681263404621623 0.4702469330484393 0.4665282630845552 0.4670190234756172 0.46521457901072616 0.46801358806415205 0.46721609267931785 0.46887086407335077 0.46714024579381414 0.4668327488389352 0.46784989530222704 0.46871570930384 0.4679763577533399 0.4658855393124993 0.4658567665885084 0.4669865643899099 0.46681078252864094 0.4673642550959277 0.4690601157609727 0.4681532872589278 0.46595853472899246 0.4662811153281204 0.4665968494221898 0.46738454253005185 0.46980531499282996 0.4657220917626613 0.46600067202819684 0.4669430857811079 0.4680847687217765 0.46704752000015926 0.4665574974142902 0.46717272818022226 0.4712605444052292 0.46685393457662694 0.466728813063179 0.46832953583433484 0.4655570244490084 0.4676716980077108 0.46820781374174675 0.4669521421035351 0.46656205449647425 0.46642040326216927 0.4659084950167041 0.46596212470438186 0.4669294326168277 0.4669616981727743 0.4650338572567534 0.46769737731036526 0.4674242915860047 0.46714665645159503 0.46679829918147814 0.46843834952161095 0.4656998162971811 0.47008462537256634 0.4675400849327464 0.4669318321735943 0.4709750308202606 0.46749563070504757 0.4667365987207099 0.4671111133837884 0.47034520055417106 0.4668296389085607
3 12 0.45674061472727645 0 0 0.4527769325791505 0.4526710966815832 0.4508818302016813 0.4536509828101144 0.45269778944720446 0.4502213633058898 0.45409959281240503 0.4539966285587008 0.4516089361208756 0.4540783474703089 0.4528763082488843 0.4543523119704167 0.45273213333287937 0.4566021547113826 0.45951402027932303 0.45373725558142824 0.4574386891489909 0.4505710500322319 0.45892214589085667 0.4552075604902546 0.4517031551339016 0.45460590369884696 0.45451967812578825 0.45920853368398956 0.45564889683726195 0.4528257818874932 0.45534777642274743 0.4536494136954579 0.45240824172528804 0.45634271212420224 0.4541319446760273 0.4529494043091805 0.4525022818949763 0.4548498102971521 0.45431803961896733 0.4527621061647228 0.45487058699751615 0.4538614517671565 0.4563549087256153 0.4504051172373698 0.45607138119955 0.4606734266696189 0.45370222824868905 0.4540816013490215 0.4518760321820784 0.4546236620729771 0.45625874769562336 0.4544174007289097 0.4540232435793811 0.4536128383801508 0.4533576761133097 0.45450050676427667 0.45494873652277573 0.4522229793588336 0.45341977788589694 0.45325978122700644 0.45484216122585397 0.45439029178460016 0.45765016351155274 0.45556401923310225 0.45324382904740107 0.4547729381037935 0.4543122948419979 0.45477356332275914 0.46182719235602315 0.45352888161855737 0.4527875577251573 0.4547300593088029 0.4564671243314647 0.4539338022245595 0.455844523425273 0.4562875295802562 0.45839794306648896 0.4550440143519015 0.4527860814626037 0.4555266387840698 0.4522305075110961 0.4547586614805405 0.4563360648111815 0.45331027675040736 0.45277740552532075 0.45609336208352513 0.4525842998834301 0.45188122732987657 0.4532223580978811 0.45309489905026146 0.45178369980349664 0.45928956344283195 0.45355312231862327 0.4535808848782456 0.45275324507202436 0.4552440256937186 0.4526317538178691 0.4628098015663474 0.45317245870183737 0.4534405138054762 0.4575025981540496 0.45446599881497246 0.45315921495319605 0.45409255165577767 0.4566767556326431 0.4541711696852306
4 16 0.44602410381824575 0 0 0.44223323836876505 0.44052519796694384 0.4387768271439179 0.43977242443398507 0.44035348681310216 0.43851986997342884 0.4410037575717654 0.44068446164106306 0.44281129414179976 0.44372675931682404 0.4396566537039938 0.44116268219082255 0.4405505475199038 0.4470438503719641 0.45112053241067446 0.4441762312380624 0.44624307917672834 0.4391365756084425 0.4505525173041428 0.4441481025571053 0.4398397742403793 0.44283120633281214 0.44494092286972126 0.45009116983657954 0.4453345470368441 0.44056742625626844 0.4434867439819912 0.4418964664233374 0.4405002253631519 0.44580844964471966 0.44034568613527475 0.44158983291548687 0.4411097766421081 0.4434481148892362 0.44027455011885896 0.44053154669107497 0.4440712961066684 0.44278619462362506 0.444950777267997 0.43858872657321646 0.4466888052176013 0.453037595723436 0.44196689180889454 0.44202710152482527 0.44371226838133104 0.44262074317924754 0.4468025086984881 0.44266169860989846 0.4424396084146406 0.44207816341835054 0.44237647694081533 0.44288655277597555 0.4450983168936754 0.44117225303648616 0.44149372115406116 0.44167157687579295 0.4407312712196941 0.44162642565787325 0.4466093962220445 0.4448010134860272 0.4432715049970264 0.44368997692047907 0.443718665754506 0.44329265458489303 0.45295275186602313 0.4414089321189582 0.44087057246098377 0.44323361441109704 0.4454350530469609 0.44052599511299406 0.4443938567061892 0.4443162504562039 0.4467017249629788 0.4430282239566352 0.43936294088840655 0.4463439241210855 0.44091354820033885 0.4441876194046287 0.44546013701674486 0.4405019296502696 0.4412387624919216 0.443625886675495 0.44135624624544945 0.44109918055507025 0.44191799801705095 0.4430423313502452 0.44141067228576275 0.4483204599414737 0.4418388615651981 0.44328974417382183 0.4415264200143865 0.4485674355796947 0.4416969173789461 0.45259246936098807 0.44190693659075375 0.4427139517837328 0.44864468627094367 0.44289731575896085 0.44026352668486934 0.44364628664948663 0.44330945025385093 0.4441284760723373
5 20 0.43623741466044536 0 0 0.4317919993106857 0.42645927696829294 0.4280225659696186 0.4287212816124757 0.42988973910191275 0.4279623526864148 0.43536532197798916 0.43465441786098274 0.43289421082905566 0.43268431975136806 0.4302317721537173 0.4333901419571799 0.43040090443786333 0.4371948485365198 0.44242495961396827 0.4335979996440274 0.43565896136554777 0.42761566676732576 0.44149587331948886 0.434929990627087 0.42978845460481385 0.42951948999704204 0.4347646723696405 0.4388056314967403 0.43512375671204384 0.4288107197223294 0.43303567410849847 0.43128771085302275 0.42988137554771294 0.43719399151100835 0.4320031023037649 0.4307666394813477 0.43097989663108943 0.4321409822382833 0.43226426024450265 0.43048563532904427 0.4332498788931968 0.43807090989257025 0.43581178473148713 0.4282029427917887 0.43569782611591107 0.44402622606839903 0.42757931886808015 0.43154597242224346 0.43469089003153344 0.43150694195983846 0.43605998406003904 0.4331000227201733 0.434236458430999 0.43139012918171904 0.4307007821837215 0.4332702556377048 0.43346762047429405 0.4288981631330954 0.431897116289595 0.430241152209697 0.4320418982504261 0.43178608188781675 0.4386609217429886 0.43341362849475573 0.431107275557969 0.43390082835904403 0.4342698969592444 0.43349008207037365 0.44745963618803664 0.4308235370053313 0.4302673201488863 0.4335707693811211 0.4340183590915889 0.4310686427025673 0.43365056262370727 0.4342450892134745 0.4363110729218532 0.433134480790008 0.4312322637302516 0.43691826886649954 0.4299098930617835 0.4339222774961176 0.43488494566905783 0.42937085033848726 0.4301790845315648 0.43238480804427826 0.4290547294127209 0.4313820966187072 0.42400605063057883 0.4324887384554517 0.4312820704543874 0.4393435147821972 0.43382638280887836 0.43387188357030865 0.4288561009328742 0.4390126202922352 0.42892177383621083 0.4439851752558774 0.4319241522662766 0.43240937406669344 0.43936609289862927 0.4297384572601678 0.4316635221167035 0.4332917024766257 0.43329714664212743 0.4320852474848426
6 24 0.42738736464326327 0 0 0.4221010478816088 0.4173318093863296 0.41839131171195 0.42129558111808235 0.41989483024257995 0.41761246979017835 0.4309436808348083 0.42705251158893826 0.42366287384032913 0.4229423903518529 0.4208603269310424 0.42454080265139543 0.4197476090183552 0.4293821684201248 0.43340788116434487 0.4236806600693286 0.42621541599992996 0.4180962947635172 0.4325331915721562 0.42715588018334283 0.42162331872262443 0.41970209032932604 0.4263238603496594 0.4279142567837267 0.42570648581810633 0.4189371335765001 0.42302287612574474 0.4214845875572894 0.4218225558645761 0.4273088075003403 0.42285065507736475 0.42027601491905836 0.4192138445100689 0.4223249636460703 0.42434724181909894 0.42108026708559676 0.4197890946344272 0.43303394503821235 0.4249813032522133 0.4186995336714285 0.42687935692103557 0.4358624219311369 0.41867784277355646 0.42193824051269246 0.4295218885109058 0.4242232096636517 0.4270639235978356 0.4244154192838287 0.42538497792937086 0.42282107413713754 0.4223634575399899 0.4181512684477445 0.4249570756087216 0.41893446108334936 0.42463067006883626 0.42291496539990064 0.4236382965307275 0.4224676180788327 0.42872954255872503 0.42461177526539984 0.42459479991907223 0.42392131108141906 0.42458557937738406 0.4243114645594934 0.43858840914705827 0.42160356637229907 0.42172075505002793 0.423691607860541 0.4253617473465922 0.4221829746643437 0.42465171480212655 0.42476789829502 0.4266962039771705 0.4236860680038227 0.4216424450202033 0.42754051823853984 0.4207287270310618 0.4250914603001785 0.4251816558972373 0.4224946193115191 0.42335970886683183 0.41799401894277494 0.41981467697266267 0.4220479139560468 0.4165487759024044 0.42023562660366104 0.4210469674511681 0.4305743493606746 0.4261802928925157 0.4212300346041064 0.41985457465480724 0.4303524247175207 0.4204197641488591 0.437816773631372 0.4218883301966982 0.42244849737805545 0.4304260716293991 0.4208579500599024 0.42119288549134964 0.4237616522615327 0.42428498403280457 0.4245102873773826
7 28 0.41859834552248065 0 0 0.41221826572263703 0.4080852241746466 0.4089997450397929 0.4122649038571339 0.41048615537203875 0.4106410237232703 0.4250216437661308 0.4182643359996911 0.4136471385515277 0.41328912553485814 0.40721619428387323 0.4151303316640577 0.410858622388348 0.42013417248000845 0.4245534116285886 0.4146726832665198 0.4165454504082771 0.4088839459453611 0.4231257337327614 0.4205457462067155 0.41249025311963233 0.410489869658194 0.41716518631015126 0.4184262184619333 0.41639175340321083 0.40973397101409537 0.4140147430871579 0.4097737296209342 0.4133281897918861 0.41834003430963523 0.41445412865850123 0.41053399099234317 0.4130200979643778 0.41207821354652363 0.41528541056646484 0.4107624728428623 0.41365588238272477 0.4248952916903688 0.4164015846731966 0.4092749859899471 0.417962886780686 0.4270047217816639 0.4052905418270787 0.41265231816117925 0.4234599969975474 0.4150779362314826 0.4180591321490626 0.4154306616396663 0.41711531202632857 0.41477401247791773 0.41369844137329886 0.41277892829292406 0.4152628090809485 0.4084281126923587 0.4165388711848152 0.41415130983790693 0.41457254311098174 0.41595510192490226 0.42229427986350176 0.41408602450036996 0.41686356172435873 0.4152686735710075 0.41652493316522093 0.413735005827889 0.42966671760978764 0.41228096973699585 0.4121192818454306 0.41475725108082573 0.4168509990009393 0.4127940500484341 0.41346174510359435 0.41508184895018496 0.41719558407756313 0.4150023934140883 0.41140546007951184 0.41817934487889274 0.4114712244896723 0.4156857167070461 0.4159819910513873 0.4150458239647429 0.4134040674937433 0.4138344787903507 0.411337948901273 0.4122926581917687 0.40606853060848713 0.413091037731051 0.4099268349878798 0.4209811440537701 0.4183619812686621 0.41461615186774614 0.41051251956865664 0.4216871156158449 0.41119766702106186 0.4303590821528047 0.4117790134127454 0.41164070186868545 0.42218071818658887 0.4112152635435292 0.4132639435739332 0.4144624602916116 0.41504759685240433 0.4156604089012583
8 32 0.4105441760742403 0 0 0.4018849763362251 0.3979510110929809 0.40082241453094025 0.4027289727184586 0.4016058546415516 0.402755811390637 0.41848117637318555 0.410469226005046 0.40431874119602024 0.4060983934144078 0.4018197974202211 0.4055473497636324 0.402269667879084 0.41228123339085926 0.4154391493085352 0.40716403564114384 0.40843879370311964 0.4006369476145361 0.41402338127392446 0.41296428621845405 0.40421801455127293 0.40221031734848633 0.4085260532353984 0.4090418793665482 0.4081149752753577 0.40105841137429693 0.4052358865336642 0.40281795221517985 0.4053935995706364 0.4095820671012624 0.40481933703596507 0.4021058122934809 0.40572816233685194 0.4040861959302032 0.4067086331184913 0.40349370805190915 0.40643930408667167 0.41668008821934693 0.40665978429700583 0.39977399752392345 0.4090268879836672 0.41713075173822395 0.3976391424022505 0.4037011693911906 0.41281174078546 0.4079580229166887 0.4090339855509463 0.4065105471298036 0.40852245826156836 0.40872836279233843 0.4068248127244239 0.40502121601967705 0.4066326019429495 0.4004595854121697 0.40866475838043836 0.4065634537677104 0.40782006446861124 0.4089182539769982 0.41554128627427217 0.4058703522149492 0.41034578371636976 0.40623793404989833 0.4085532734599554 0.4057217087796402 0.4205443450754144 0.40263291856418637 0.40337305500340753 0.40522519938067114 0.40786985044770435 0.4046945876184045 0.40431259558049487 0.4062073047095018 0.4082674944103967 0.40664926791588085 0.40160197033016265 0.40942790710035726 0.4011563540401616 0.4070827977552528 0.4065041860286427 0.41152990059322814 0.4050460970465728 0.40807927842365005 0.4036874349461249 0.40360968886627874 0.3944015162039684 0.40445855832820515 0.4028803744900735 0.4120923747633803 0.4106675616405557 0.4062364284542277 0.39940748711764595 0.41222174430103126 0.40365025190234965 0.4234385593481482 0.4030352357826356 0.4063295615349251 0.41436661143285974 0.4021006111366746 0.40362749245828033 0.4061451618998353 0.40559756502601335 0.40742278361530876
9 36 0.4032607751928914 0 0 0.3949673173191389 0.39066143987468915 0.3933129016670751 0.3953176782866656 0.3932570759080104 0.39559509355559014 0.4084217240148965 0.4019022933370708 0.3972581391333173 0.3983869337486022 0.39584691795930677 0.39853323808960156 0.3934856998057764 0.40574704269716755 0.40701298631555566 0.399711274002156 0.400680626235306 0.39260865155139085 0.4065127873707427 0.40592782234483576 0.39637584427198597 0.39363388436908614 0.400189963759866 0.3999254978384327 0.3981828435082632 0.3932139852316631 0.39698705175917826 0.3961860044079334 0.3976554150882578 0.40072925151048977 0.3978125910044776 0.3962411045830622 0.39936544619729664 0.3960580098831932 0.3988026279708749 0.39544623679366575 0.39887396610998055 0.4084459293623425 0.39927348976160304 0.39137195803221636 0.39937963116713804 0.409265499225947 0.39361171258649935 0.3935788492997125 0.416055772800904 0.40035492164744585 0.40155467435998776 0.39834359953790305 0.40165254944203505 0.4018579930092487 0.3973185244758301 0.3978340028123784 0.39864763023379407 0.39318369912866186 0.40101793975144906 0.3983630497647881 0.40091977463304185 0.4021232348466896 0.412350398716396 0.3975103540462865 0.4035295629892227 0.398126619122822 0.4008334238801149 0.3992409661926507 0.4096533697642428 0.3949680355618005 0.3951468582666793 0.3979937748220459 0.39980104122923016 0.3950295028154124 0.3950827132756801 0.39712106055634 0.4005917534949882 0.39605197461401653 0.3930163480787198 0.4013601652835436 0.3934441297951065 0.3990216804390961 0.3983074248907073 0.407426514705962 0.39652861003724593 0.4034279513243762 0.39670844855431886 0.3960858316926708 0.3889735860486745 0.3985993133151996 0.394741002441908 0.4037028271943392 0.40089410135240655 0.398390029074089 0.3946827235238066 0.4040205630605122 0.39654808452960955 0.41553969116783984 0.3918227402206755 0.3985133195232419 0.40707138975072693 0.39432181088015567 0.3992732563347328 0.3974233821851181 0.39648809692664455 0.4010806860467682
10 40 0.3963074400574462 0 0 0.38777701995666986 0.38184044733501216 0.38602852011725847 0.38781658031013677 0.38572592954071555 0.3886610551673285 0.400422321379201 0.39660007140775794 0.3901987479839289 0.39069382581345663 0.3899402120226744 0.38891151750295083 0.387577000421518 0.40060269439713175 0.3997422019941555 0.3927375698939662 0.39319839807923124 0.3841639536988685 0.3984754044011743 0.3983263635409463 0.38834475770760585 0.3855307131964217 0.3908725963063896 0.3900231466964474 0.3945348031315709 0.3851506519006571 0.3880388940034542 0.38878618904086426 0.38861933319256003 0.3915835692842252 0.3894663942871293 0.3880088380997194 0.39040873726204556 0.3883493926149187 0.39172047591349923 0.38686408504970626 0.39173897457970314 0.40120733388090224 0.3889345327919909 0.3843002976529087 0.39422843030003396 0.4004327128342578 0.38936331809789126 0.38866853968291376 0.41241102233542065 0.39352967478937206 0.39381556308538473 0.390665566900085 0.3928761812326749 0.395328436041092 0.39052726236857704 0.3900394639798508 0.3910517461818014 0.38622855334796374 0.3925646795561714 0.391049699964927 0.39370384024019406 0.39387418526922324 0.40619177101442566 0.38889426230939855 0.39505919545711504 0.39059658154046806 0.39277538326994743 0.39206402461445644 0.40150669328865435 0.3857173282368981 0.3879689681331778 0.3894478900230741 0.3921797376137417 0.3885267362038908 0.38865179570293906 0.39044134355779864 0.3931091838423076 0.38918102810752636 0.38628024188525273 0.3937877781150612 0.38786400166393015 0.3953368014268715 0.3907754906967377 0.40317163845728193 0.38966489158569145 0.3978007401434472 0.389311831209858 0.3886588712617048 0.3821690884162348 0.39235810986667174 0.38737751360201156 0.3963259245442615 0.4011106923413868 0.3886032498937224 0.39251893753050016 0.3967518340242519 0.39002969215277133 0.40716380389214035 0.38707816917885807 0.3938498474053602 0.3995140557498738 0.38523933364074153 0.3910326519962801 0.38982308486029815 0.3891702156818745 0.39587420963473513
