% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=1752486312, Mon Jul 14 02:45:18 2025, <python>{}</python>
1 4 0.4831725441625767 1.0151809760093522 1.899999976158142 1.8999999761581421e+00 2.0 2.0   
2 8 0.46890566301445996 1.0156931863771015 1.899999976158142 2.0000000000000000e+00 2.0 2.0   
3 12 0.45674061472727645 1.0279605529333904 1.899999976158142 2.0000000000000000e+00 2.0 2.0128204822540283   
4 16 0.44602410381824575 1.0331061982456733 1.899999976158142 2.0000000000000000e+00 2.0 2.0   
5 20 0.43623741466044536 1.0553142709227328 1.899999976158142 2.0000000000000000e+00 2.0 2.0862069129943848   
6 24 0.42738736464326327 1.052910090053458 1.7342047691345215 1.7342047691345215e+00 2.0 2.0   
7 28 0.41859834552248065 1.0618532576968496 1.7342047691345215 2.0000000000000000e+00 2.0 2.0   
8 32 0.4105441760742403 1.0736230515127205 1.7342047691345215 2.0000000000000000e+00 2.0 2.0   
9 36 0.4032607751928914 1.0696247450304777 1.7342047691345215 2.0000000000000000e+00 2.0 2.0   
10 40 0.3963074400574462 1.0800611229474781 1.7342047691345215 2.0000000000000000e+00 2.0 2.0   
11 44 0.38950773121475707 1.0858384233769636 1.2121212482452393 1.2121212482452393e+00 2.0 2.0   
12 48 0.38370332446057354 1.096046054106711 1.2121212482452393 2.0000000000000000e+00 2.0 2.194444417953491   
13 52 0.37775693435113644 1.100111924417371 1.2121212482452393 2.0000000000000000e+00 2.0 2.2285714149475098   
14 56 0.3735005844767957 1.1153119562745923 1.2121212482452393 2.0000000000000000e+00 2.0 2.0   
15 60 0.3699643019345241 1.1252143613306702 1.2121212482452393 2.0000000000000000e+00 2.0 2.0   
16 64 0.3666031652478218 1.1575764610207704 1.2121212482452393 2.0000000000000000e+00 2.0 2.0   
17 68 0.36337501921962423 1.1785077887326851 1.2121212482452393 2.0000000000000000e+00 2.0 2.0   
18 72 0.36049069383342464 1.206805846083081 1.2121212482452393 1.5906468629837036e+00 2.0 2.0   
19 76 0.35729648464871333 1.2328672762928836 1.2121212482452393 2.0000000000000000e+00 2.0 2.0   
20 80 0.35458872199613 1.256300553772893 1.2121212482452393 2.0000000000000000e+00 2.0 2.1008694171905518   
21 84 0.3519208791577746 1.2833260618526219 1.2121212482452393 2.0000000000000000e+00 2.0 2.0   
22 88 0.3485025140480242 1.2929631352166813 1.2121212482452393 1.2877846956253052e+00 2.0 2.068965435028076   
23 92 0.3453496691911188 1.3038073498521616 1.2121212482452393 2.0000000000000000e+00 2.0 2.0   
