% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sigma_vec.scaling*sqrt(diag(C))", seed=1752486891, Mon Jul 14 02:54:57 2025, <python>{}</python>
1 4 0.47556470627917036 0 0 0.4721875191709966 0.47523219932182303 0.47278148221851934 0.4723124319329734 0.4745726881247555 0.4751240886152118 0.47419575122269 0.4690966069290656 0.4736956422470861 0.4751044093850779 0.4734471071147966 0.4756360828071816 0.4744384873088287 0.46575394731747516 0.4725435197799013 0.47452508859262255 0.4744020864858553 0.47413981957645807 0.47247734583113427 0.4730672504946683 0.4783944283228676 0.476222006669846 0.47280077936620607 0.473167384393877 0.47328415658924977 0.47260378434258254 0.474809538746573 0.47298160404035205 0.47407932766050337 0.473613831218974 0.4741514630105726 0.4720000627767023 0.47347498373161545 0.4759509114751361 0.47333934158121016 0.4741337773835228 0.4753385383480393 0.4741922730457344 0.4740094860684407 0.47601183843856915 0.47658453473840096 0.4743086620446307 0.47254531398665184 0.4744625999214989 0.47520201672046525 0.47410453605019953 0.473828899363419 0.47021467254066424 0.4742587920729048 0.4740658343119137 0.47300363947950613 0.4667271066473212 0.47442972317491006 0.4735336502571 0.47222657254263994 0.4758381384062344 0.4723195673915227 0.4745116765919737 0.47227415096645275 0.47133091356503687 0.4798010778815884 0.47397394603224924
2 8 0.4563705826846556 0 0 0.4490833959174523 0.4541526728092011 0.45380056092006543 0.4528396282266635 0.4542525596889008 0.45423146661863284 0.45280244474431697 0.45367998204335325 0.45129043325015245 0.4547798469690893 0.4535334685003965 0.4535745624861629 0.4528617789127668 0.4461202604288892 0.45384059639528007 0.4509648566585761 0.45381161741892323 0.4530776668590301 0.4559334183238728 0.4517148381069859 0.4599519575534838 0.45687291739246555 0.45226541381993896 0.4537176565649118 0.45225780064065446 0.44832019552478497 0.4529836801714 0.45232742826256433 0.4535409080563537 0.4492037069758811 0.45264242831135215 0.45275097935764086 0.44847170414515675 0.4591151465035223 0.45254874781398274 0.4565135610832095 0.4556923493498849 0.45298983437062945 0.45160600442920934 0.4528081403217734 0.4575320717584561 0.45346889966207593 0.45123751775718823 0.4524756224917674 0.45896093370706603 0.45374872296207847 0.45439076597746914 0.45175600791697496 0.4517917471429677 0.45347183136798097 0.45311236459867904 0.4492070571263864 0.455984437850079 0.45225237561828485 0.45139621301492533 0.45588159951728785 0.4532218733996754 0.45263314673484545 0.4514564633799665 0.45167704114365814 0.4584498453532246 0.45250407893761135
3 12 0.44016173877071596 0 0 0.43445619288192505 0.4356361934014037 0.4364018436254173 0.4323020583475091 0.4362168664780862 0.43335957267251546 0.43463692135730125 0.4365064227750611 0.4345362257060809 0.4364703437271128 0.4361438663830646 0.43882997246004807 0.4359131712505192 0.43298951973842326 0.437208111661829 0.43286162565028447 0.4348475690133004 0.4356335466403554 0.43912072558927007 0.432554684991589 0.44218198040839257 0.4408199355220075 0.43549199029696933 0.43664361788678635 0.4336261242406799 0.4348235018793287 0.4297386993132557 0.4349368289658357 0.43599818876271706 0.43430477883176516 0.43506599986648326 0.4342082086262209 0.4349728115284545 0.4421172186415854 0.4358726550552564 0.43990729480035784 0.4392391974772792 0.43871907089480305 0.43631663724869213 0.4416079812651797 0.44529894672661463 0.4359006393398376 0.4341593330559514 0.4358787781804944 0.4464336867285519 0.43594062742092327 0.43695698008548506 0.4339095776958636 0.4353433191629651 0.4354502509803678 0.43574266688386976 0.4330332840493978 0.43775304967733963 0.4342956569581076 0.43136835285975555 0.4390060243570035 0.43356307508956 0.43619405420859003 0.43397449771116337 0.4341972934379789 0.44141979999025655 0.4357782064543145
4 16 0.42793643218020866 0 0 0.42127981640365936 0.41892485507831706 0.422890706314009 0.4231883688482147 0.42334764856274176 0.42124593604358024 0.41883263904876417 0.41711350908824296 0.4205156437935722 0.42165571309443184 0.42264753904251906 0.4269698642956449 0.4220120355316678 0.4202900624497956 0.4235237355464177 0.42355480497200765 0.4238901110419991 0.419125154013992 0.4252669008888316 0.4214846353458513 0.42938213421947424 0.42791706326529716 0.42031583967774855 0.42286781937413015 0.41876568080305815 0.42643848570716925 0.42325147816653713 0.42041679600524523 0.4225834294744884 0.43500233658064147 0.4217556869290018 0.4222496943984723 0.42119820230815275 0.4281130226267291 0.4199379335953023 0.424134078469407 0.42689529940682946 0.42623945873991287 0.4235180881739268 0.4316330103775974 0.4379130115439676 0.42053148282379826 0.41771981232530914 0.4236460526582212 0.43589819508006605 0.42397714497292704 0.4221820451437062 0.42155943230343773 0.42145457501445616 0.4230523582776057 0.42020962810682627 0.417828410013394 0.4285294631706084 0.4202247048402213 0.4268128291071647 0.4263523854497229 0.42407338238484615 0.42302203983193404 0.42046794308346314 0.41793702627750684 0.4265866485404464 0.4208121393051116
5 20 0.41762741849082413 0 0 0.4102490568821753 0.4085584491705842 0.408246306667197 0.412732270997238 0.4110730441469346 0.41033893115651315 0.4087717140718716 0.40978829796656524 0.40870991622570985 0.41055418209042355 0.4080245949189814 0.41513037884616444 0.41115449349394134 0.4087560036620141 0.41233457204533935 0.41403627871763765 0.41307831077826546 0.4106205238552617 0.4138749117185065 0.4104485861987327 0.4209866116289199 0.4156611140879574 0.4085378288110476 0.41176114156806237 0.40790271591732247 0.41726763370889663 0.4161236194652423 0.40915841370220457 0.410497020380376 0.42862037768430833 0.4103608774093948 0.41035098775161877 0.4094155821138131 0.41342141564974616 0.4106074266907553 0.41449325199114484 0.41556050912258635 0.4152701801143863 0.4170673615654926 0.42901688190661846 0.4330332570768031 0.41015063376453975 0.4072326432328692 0.411678408578425 0.42704044543775704 0.41265523037656177 0.4117679892638679 0.41006035393234747 0.4141861438680666 0.40996524642586024 0.4108804563826556 0.4076832294706911 0.4167869606661802 0.407340123948045 0.4190594548869067 0.41403927947768643 0.41450074029236333 0.41127213455611555 0.4089994663863614 0.4078227491334336 0.41584012899038814 0.4102770789834036
6 24 0.40696441857995685 0 0 0.3951557658577969 0.3967425103991938 0.3992921536214955 0.4022044684137167 0.3948914288550651 0.39913029623856894 0.3980077973034801 0.4007942707647122 0.3983801080516584 0.3981306243934455 0.40310751504274983 0.4020061465579322 0.3981556953803228 0.3974465744090174 0.3971671794074333 0.4078140941858377 0.40107234743879633 0.4015382008612771 0.4029959124263378 0.39871237415626226 0.4153901672888732 0.4027370479808808 0.39708015299900823 0.39995914347280276 0.39694256495475083 0.40669801199154804 0.40860680956751233 0.39832148541632084 0.3981796852737687 0.41396640402631496 0.399058402331888 0.3980503906462504 0.39658484696663765 0.40291955092978626 0.3979567856775163 0.40848912492478073 0.40234405798704675 0.40183246480762635 0.40702024786044605 0.4230786912178349 0.4230131058005452 0.3990965628914539 0.3951809124784219 0.3992592755349755 0.41123550978372486 0.4015946772508409 0.39851180335621167 0.3978903104896302 0.40411948337154074 0.4001361364258905 0.39858644997556286 0.3961219702176476 0.4070132046448459 0.39722543571117835 0.4137296543224182 0.4027406043678258 0.4047383007196592 0.3999409448537101 0.39764364990056145 0.3938990139930806 0.4033735548822436 0.39801515658061765
7 28 0.3959361378229427 0 0 0.38620009892104806 0.385682698960209 0.38786677807493847 0.3907963341404021 0.3833673248441319 0.3878942631255905 0.3866362695222219 0.3894191407318529 0.3858043952738487 0.3852151763318343 0.39104355307704625 0.3887813328828688 0.3902676920405015 0.38192423991850366 0.38643031889305435 0.4034259802326009 0.38915292532906415 0.38994030430884863 0.3893962404535402 0.38443095982478576 0.40545101993920474 0.3929281179064577 0.385115371008728 0.38783245141533856 0.38211980069004103 0.394149672454226 0.39742905310909127 0.38457689548663343 0.3870090691110984 0.40479053391658926 0.3847308325341935 0.3847722831827142 0.3853621958292756 0.3901520863976408 0.3851680685618498 0.39771134075687 0.3886154703312101 0.38994829713716267 0.39918437339373114 0.4112230146626283 0.410965574302773 0.3874749500542816 0.3834561764489483 0.3875981339573279 0.39867057168146214 0.38999114846383137 0.3877625489137386 0.38749313272299596 0.3921762969143043 0.38853530888809207 0.38543299805894654 0.3843345459448802 0.39482537354102265 0.3856843095526726 0.4050274304669681 0.3908036196631487 0.3880844805171998 0.3874915271331202 0.38408007087345564 0.38297909750579806 0.39114150459084673 0.3859863579358422
8 32 0.38731938450805403 0 0 0.37757936110246604 0.3765188415426606 0.37554803499627204 0.38128585181543173 0.3735324478070175 0.3766218526625653 0.3795961665297077 0.37933776797917634 0.37423411168882875 0.37536081003489175 0.3816474077636605 0.3796357965563088 0.3846715216600272 0.37224168911713806 0.3855839129385218 0.3974426065279622 0.3795514581561392 0.3814927245871839 0.38428981350199704 0.37455239388936823 0.3999925433322671 0.3838249735584928 0.37750579572675785 0.3810016385780921 0.371474176098067 0.38485953168338594 0.39166152414012406 0.37877267130738057 0.37743179345953237 0.39446343192333044 0.37465329332164743 0.3756124821043949 0.3754468177293734 0.380472707739388 0.37549510756534765 0.396043352701143 0.3780712103976549 0.37725060171895247 0.3911489836243764 0.40073605660124967 0.4025144140654431 0.3776862522672619 0.3730711960687126 0.37855089200158204 0.38509241049460663 0.38034639109862245 0.37802153980088626 0.37744494319503635 0.3787145214320121 0.385770371576192 0.3752876652917126 0.37557989394249486 0.38525330238716204 0.37615610527500304 0.3996518886682358 0.37851772348353535 0.3786069191644233 0.3781385595667997 0.3756281401288998 0.37502771305896054 0.38112921337405564 0.3739336886312353
9 36 0.38111051274415625 0 0 0.37086602469307617 0.3673160657097547 0.3728601244879042 0.37408224401730006 0.3740458327117411 0.3728415511018181 0.37410063121772513 0.37519679859930555 0.37085409020725446 0.368252528757566 0.37678064241564624 0.3749314765383891 0.37945654775729754 0.3654263284902357 0.3802568333095704 0.39375092019438557 0.372466669147794 0.3750174250044167 0.37824569582405015 0.36753475994141577 0.3935578174117035 0.37700759211844986 0.3689471919095827 0.37633521765684474 0.3647205651958885 0.37895889538138156 0.3840768320733505 0.37303049781084835 0.3696525823537685 0.38486502880833845 0.3686204242848203 0.36771779273088445 0.3687797617940658 0.37252034029154246 0.36759759818396526 0.39216507332187917 0.3724523120435059 0.37628983144880673 0.3831712319942486 0.3930201990268815 0.3959577004577785 0.37111569501382835 0.3685295538795794 0.37172979023033587 0.38226673800882127 0.3716654694579255 0.3695004724531461 0.37143657066030666 0.3740836456060695 0.38245716609576463 0.36896915516323736 0.3706700895743204 0.37801874363987154 0.36835576324017905 0.3958374316868019 0.3757978906490613 0.37099858976030947 0.37235727092516163 0.37826268650495093 0.3660595560367548 0.3729327849265232 0.3709463066988028
10 40 0.3761038214147152 0 0 0.36787368525968145 0.36065020958280947 0.36737590613466936 0.368064164201238 0.3808899351902577 0.36790374240752294 0.3700911036642826 0.3767924564421372 0.36600282081461966 0.36253210622618326 0.37076921627834547 0.37027973040138357 0.3786686066235632 0.35901985899160205 0.37650262991223166 0.39095782037276056 0.36688328676582943 0.3686609097400235 0.379843211628488 0.3609115258352665 0.39043668861924413 0.3722583119804851 0.36938204180978235 0.37240954710796764 0.35759558918823037 0.3727629108023455 0.38096464279384107 0.3683708733437172 0.3625844975418405 0.3775979777020844 0.36254333103721226 0.3595086947582248 0.3663899058125586 0.3694069284484741 0.3611961396842942 0.38653487041880297 0.3658243604216974 0.37250726052559247 0.37611037378838424 0.3857544912567101 0.39066786395979786 0.3647948748014201 0.3617272739011528 0.3649980937900726 0.37606552873317034 0.36497052358763343 0.3648422921228179 0.3651327877302342 0.367774013671118 0.37804969157936863 0.3630533286654857 0.36699865634127055 0.37098023199636543 0.361795350794808 0.3903251190962303 0.3751401768481536 0.3652701481575668 0.36615246396697243 0.3754578553715506 0.3600850099112603 0.3668664622112592 0.3648313801333287
