% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sigma_vec.scaling*sqrt(diag(C))", seed=1752486601, Mon Jul 14 02:50:08 2025, <python>{}</python>
1 4 0.4807317608223893 0 0 0.4804744228599406 0.4807959402759615 0.47895249302505993 0.47965852339128234 0.47936097364739244 0.4798380209808119 0.4818149765554396 0.47850474646300584 0.479591670320556 0.47778303005666184 0.4802987857210486 0.477158819867794 0.4831755441145575 0.4797461533758875 0.479178949683758 0.4770986163585481 0.47968259560105014 0.48294536614211264 0.4811285416488319 0.4807200470769094 0.481654242059988 0.4796831930563097 0.47960434086073045 0.48055083479230537 0.47780675612488954 0.4853214373083444 0.47868479000539926 0.4821023569968712 0.4802501379637744 0.4813161369282063 0.4783402167415732 0.4808489147203549 0.4786838635341606 0.4799334159075547 0.4790195430205846 0.47992786743527244 0.4816827489913113 0.47968616694723615 0.4797331766475428 0.4788406501470977 0.47709750575721344 0.47971283688234473 0.4766885064377215 0.4746496681501159 0.4814060885721782 0.4786284534256371 0.4768736036543407 0.4780145068288716 0.47791678148219013 0.47932786766910107 0.47987831613929044 0.4797141466237176 0.4808091428882405 0.48083043000147846 0.4806863133518671 0.48146830780536126 0.47988580817894744 0.47960334595015675 0.478422872329023 0.47851359058346016 0.47768821409223294 0.4806114405950432 0.47832858464848244 0.4796762774169013 0.4782404789153169 0.47942377426137256 0.4791032784795442 0.4795402786672425 0.4777020453978329 0.4803487719508407 0.47949454327070207 0.4807424701482202 0.4787962281144896 0.476521994324559 0.48000052135906607 0.47892725824371485 0.4796857251450394 0.47837170152870384 0.4792261320071864 0.48037705782204637 0.4781357957794454 0.47957561917822095
2 8 0.46488756186092645 0 0 0.4636109642178755 0.4621893348770087 0.4618071832864489 0.46254209295746407 0.4708965276456942 0.4625873195389937 0.46581843658128236 0.46154413618483725 0.4610301816382298 0.46280053186199854 0.4609496771196097 0.46313438323617495 0.4671343894798909 0.4650284507014364 0.463032889442713 0.46283378768305056 0.45940200133850767 0.4671403067559108 0.4647066849985836 0.4632616273692433 0.46645098313008926 0.46129490238475485 0.46145386455289555 0.4643155412277925 0.46038125198877855 0.46781408282150905 0.4621275727363009 0.46532569208190405 0.4622909357618446 0.4651262423812901 0.46289546015877464 0.46486009356447777 0.461058138047913 0.46295939844924305 0.4625125463382972 0.4627705414634468 0.464337590944175 0.4647533407959932 0.46313048424378117 0.4616280497182893 0.45992109317243496 0.4613558007897259 0.4613333550746577 0.46218819231606956 0.464664700599366 0.46277836423240065 0.4625113178897681 0.46198517500747677 0.460286573827585 0.4612793020498494 0.46510409561077065 0.465708241439881 0.46310683566824784 0.46122936812475523 0.46484168397805165 0.46536642457038296 0.4634024084475303 0.4626886292661573 0.4623067764978585 0.46241652012331924 0.46017188496910927 0.46369866765848 0.4606798480886613 0.46261499207021145 0.46286607244593064 0.46251174514807575 0.4613910003955447 0.46262792687987164 0.4608266490133777 0.4631245028169773 0.4649791534512605 0.4633082540656329 0.46402764604982333 0.4615011604622916 0.46371951541481365 0.4637422932740569 0.46112475061735547 0.46225510478045906 0.45953890678113946 0.4641398478178365 0.46026662716554023 0.46014892223346465
3 12 0.45265416917753637 0 0 0.44964351965358723 0.4499987175516696 0.4479877850594158 0.4505528523430806 0.46233259651169284 0.4488675515422868 0.45256699455142924 0.44820086289972155 0.4469104696208657 0.45138931740991073 0.44812085762734427 0.45164045973658545 0.45262696919749945 0.4558583044690254 0.455003125794572 0.4469067810645216 0.44434793771692077 0.4538718251307339 0.44816514782582195 0.44983935758312776 0.4582790564849883 0.44840979410611886 0.44896803331735097 0.45398460032068644 0.4466487317052791 0.45529483369414436 0.45236597229347936 0.45197677476755205 0.44985640153263234 0.4523180620647053 0.44418670941773464 0.45835650935859834 0.448116925137314 0.4492776501574445 0.449085620630175 0.4473940405533203 0.4509712674796172 0.453995694989799 0.44890416397605565 0.4452218290246418 0.44658978939881194 0.4502571874056059 0.4537325843860833 0.45036586378355964 0.45130657365730836 0.45159047550108594 0.4485446482493828 0.45164424774760176 0.4436038768546603 0.4480538539599953 0.4512986237848247 0.45106071277128423 0.45032309598571024 0.4482533813680871 0.4506373603363622 0.45219123074062 0.45171876900097147 0.44877944151118415 0.4493515341544933 0.4490871661029172 0.44679840570760726 0.4501709864947135 0.44780587380950637 0.44875870847933796 0.44972576704389744 0.4495546782094993 0.4484006524327641 0.449053724257789 0.4457684688796135 0.4507424977045623 0.4540466449663011 0.4508364715237566 0.45718469414027874 0.4474170911363296 0.4530687182768905 0.4470180268346954 0.4450630317564978 0.44663183204161516 0.4467889593083026 0.45401636875885026 0.4477953396321481 0.4466932078178115
4 16 0.44154604005782905 0 0 0.4373144094733578 0.4383174541834923 0.4355035421693025 0.43910833635447166 0.451965108047315 0.436254545503 0.4404855420121154 0.43564437543555595 0.435815050169291 0.43985947540332293 0.43427792796185205 0.4402579541879636 0.4408334030862064 0.44541348122603097 0.4442445296285282 0.4342212601564731 0.4330175676936662 0.44095095624669584 0.4397894983217696 0.4357336285528231 0.44814497295553807 0.4358465954128715 0.436798933428378 0.4445982936728387 0.4445163421110468 0.4431308054229436 0.44442680977570964 0.44163806541009626 0.4384561547218497 0.4432298943539626 0.4332813135416789 0.44934009469732 0.4336986310997484 0.43650167126887185 0.43829278963664303 0.4354177952925329 0.4385318972152566 0.44677488028644224 0.4387185547328405 0.43798312023346625 0.43381726092122713 0.4394197932665456 0.4440270445690813 0.43913978700987977 0.4369702861325118 0.4382105788884563 0.4334250806174325 0.4414645612936864 0.4358616993070311 0.4327987509471828 0.43858858170821124 0.4393579599757399 0.43758555190819376 0.43623281100105543 0.4393345239138267 0.4384187337097548 0.4395942051076167 0.4368890323101369 0.43725349630666344 0.4394068756905623 0.4340528636753999 0.4379089065031797 0.4354153407075767 0.4360572846030319 0.4352089034174546 0.4372678350824978 0.4365423440436449 0.4373717127437556 0.43228218104988503 0.43631805328424567 0.4418617298270341 0.4390159359183465 0.44787313096934495 0.43566112242692806 0.44170310066106644 0.4368768891241355 0.4330497310574125 0.43750870177493 0.43467880211073645 0.44231433170335377 0.43523735577004813 0.4355740401508643
5 20 0.43114906708362416 0 0 0.4264512065110516 0.4265480284043844 0.42381863647369855 0.427537924471853 0.44134466169080605 0.42260711763285247 0.4291777020256123 0.42405607621064917 0.4231983409261546 0.4239565384495448 0.42415443450332035 0.430573938930865 0.4292809617494725 0.4359556951106843 0.4397929543084736 0.4264420419704648 0.42017165593638156 0.42933868533471586 0.42982152961826164 0.42556982066516486 0.43844164183463713 0.4240372480245317 0.42615211346073567 0.4344584353659906 0.4371459827028365 0.4322070729105536 0.4347374204337959 0.43159013478051456 0.42722301673126584 0.43470376727119114 0.42317615053341984 0.43889434161466817 0.4250725514116262 0.4251621466272902 0.4296176866466117 0.42335134325565416 0.42665257303087023 0.4378536260054771 0.4278792259980656 0.42843031037326484 0.42232944922815796 0.4296416038191811 0.43348140882005776 0.42805731899397953 0.42722635216294214 0.42795607659132345 0.4232729436005153 0.4299529150134028 0.42647274186105044 0.42402908106436327 0.42681700363555697 0.4275818997040835 0.42674429794755103 0.4253444240111193 0.42421848851490074 0.4280595856904855 0.42857617183223884 0.42453490855248216 0.42465571593532414 0.43091746665318514 0.42499700707146293 0.4247609945855955 0.42393004963287384 0.4251850216732355 0.4249552729721805 0.4269777719866665 0.42536221200268004 0.4256686109310971 0.42185535757030834 0.4246682150650828 0.4311576742601151 0.4281091567958072 0.4368086079068825 0.4238601113287421 0.4277345336192367 0.42591183302913743 0.42183222424768096 0.42647496983666117 0.4227682115169134 0.4280193009930195 0.4232179313403344 0.42466850277971907
6 24 0.42204976578593506 0 0 0.4159946093284044 0.41449040350659355 0.41364242516355454 0.417009655225299 0.4297529677228446 0.41427184058552946 0.4181485090239952 0.41387699874046585 0.4154106088655132 0.42015790133730463 0.4150204434751377 0.41772278295384874 0.4194537515136465 0.43065165881720474 0.4323473027354512 0.4297909940029519 0.4116970236700033 0.41927019621263334 0.42054746220853617 0.41483278592309275 0.430450167206407 0.4157554868261058 0.41800690403951213 0.424971336082422 0.4269866092757968 0.42220210061415936 0.42910360970520844 0.42342490353862305 0.4158157026742386 0.4250441822019399 0.4146494787222277 0.4302827255095794 0.4160288978934063 0.4158923936626113 0.4186413722418588 0.41518055518483316 0.41686759668465095 0.42931693958381967 0.4182848237216374 0.4196621102360229 0.4122712649263503 0.42013889564119067 0.423476816796318 0.41804837021436503 0.41838799465002147 0.41826872151600475 0.4134821824612029 0.42058029523048274 0.42007104446865434 0.4145061639991609 0.4162111767003671 0.41862704685018676 0.41629892838467003 0.4142919410344001 0.4158473986333925 0.4181591453662055 0.4181707345242959 0.4118742631820096 0.41312557176054415 0.42186208668036 0.4157430222569069 0.41485587024081305 0.4140905819189692 0.4130035535254462 0.41460287096787596 0.4207836927597502 0.41537087965054337 0.41646716095307074 0.4101202298383456 0.4147398153380603 0.4198093200470558 0.4163469737716982 0.42706510334499104 0.41419803191477617 0.42013577616600556 0.41506818722221317 0.4115158322165325 0.4186334916552261 0.4123650278905822 0.4199397403168121 0.4118148756346169 0.41451324315547716
7 28 0.41340086005393306 0 0 0.40896203733002345 0.40897643551646784 0.4045957001651741 0.4069503510262142 0.42086826165365915 0.40737171325499055 0.408846671955772 0.4045991108575691 0.40573762200578545 0.4136079005607515 0.4059673424135841 0.416890281413759 0.40760141040943154 0.41809875249396544 0.4240282451077193 0.42620297131564516 0.4007164990565732 0.40697015942543563 0.41255169471716086 0.4042230502588616 0.4199594662732125 0.40548012468033134 0.4096128734061973 0.4164529185242769 0.4181940760011421 0.4116784653579731 0.4216625144100438 0.41141051142854695 0.41104718326751216 0.416472531855069 0.405639804866203 0.42035956025115134 0.4072161578078505 0.40760987975249907 0.41102684427040415 0.4065535679635188 0.40691640491694275 0.4210775037972629 0.4079526558068113 0.40996849830138204 0.40272122577497943 0.40712052928072884 0.41631716934856755 0.4086999712277813 0.40525106037818415 0.408801235590705 0.40235911933495383 0.4126327449237858 0.4128731904417639 0.40449042833745374 0.4074067889312732 0.40977356459311154 0.40498149490121976 0.40585341415930637 0.40944474158065286 0.4082056930611251 0.4086217806571537 0.40206278668706336 0.4055415124887984 0.4110681992928797 0.40772283300456585 0.40607693320279403 0.40488807243319264 0.4043583063159064 0.4060006908495667 0.41378389932472526 0.4060300408584241 0.4072657809316359 0.40303902386697477 0.4061202087571169 0.41062651604486056 0.40761844957419036 0.41538546686785033 0.403952575639427 0.4109158451134779 0.4053616719329833 0.40158006522028294 0.4138400354309786 0.4012923825111234 0.40953222223383595 0.3998747938306337 0.4046248479707485
8 32 0.4041748872164993 0 0 0.4055478197570372 0.3995003979926392 0.3929942575653895 0.3973368201366958 0.4106628010405467 0.39909685020022667 0.3989223952420023 0.3945067557375774 0.39641204024846394 0.4045175383475994 0.3933023515607769 0.4107784311038953 0.3997626705926718 0.41046119192365393 0.4146197968658962 0.41977532520699584 0.3914647021014404 0.3985809713239728 0.403691909915052 0.3941660596355246 0.4102377843845253 0.3955987325804251 0.39843357394705126 0.4063341865831849 0.40729130935190855 0.4003761282125571 0.413258761518237 0.4007337142271232 0.40270567938127316 0.4062028876720491 0.3963769710355306 0.41031929111992665 0.39733448151345574 0.3992195777974607 0.4016308737422615 0.39854347472094165 0.39763272183878057 0.4118805700481906 0.3983115750201779 0.39931094899144404 0.39317407421469097 0.39781399815508767 0.4075448030634174 0.3976784882581627 0.3959189244259079 0.3985382479420675 0.39174949360534644 0.4031382774505487 0.40392827304626094 0.394650088013103 0.3974010892117317 0.3993646531863579 0.3956629240803618 0.3961303672864382 0.4014348645723475 0.39778296670033936 0.39864896228961355 0.3912012075130456 0.3961259519541831 0.4022357543975035 0.3932082823538858 0.3960509647563199 0.3944925663115093 0.39995046726731553 0.3980727670800088 0.4052960664898208 0.39573713128752736 0.3971405296316091 0.3937822112168777 0.3966193079344108 0.3989936956430842 0.3973069259721824 0.40523509174472716 0.3937085817782346 0.40065721956412037 0.39606959206361725 0.3893000836391869 0.4057914000412867 0.3902527306338088 0.3987812431225699 0.39084338977711003 0.39481512790867207
9 36 0.397080598253174 0 0 0.40364637507407874 0.39163242542090787 0.3879910257883829 0.3884948873927619 0.4021869047432556 0.38988129723020387 0.3910333752849597 0.3861749090924212 0.38900651189113566 0.3957765062934968 0.3866994584517171 0.40951594623776255 0.392659260113753 0.39718947865291593 0.4060871557743601 0.40970190547223223 0.38339518256590227 0.39031478224355487 0.3960584652781442 0.38704340619793587 0.4012541352811365 0.3860791942342754 0.393193670717146 0.39959273129169415 0.3993792536438625 0.3909738981673375 0.4059456418222725 0.3933675683854964 0.39505850718855373 0.3977615266306212 0.3888534042652224 0.4022002900357523 0.38953780160420304 0.3937963541738044 0.40087699492308365 0.3910725042362795 0.3898929798103157 0.4048188101206618 0.38847642459357035 0.39107916704905415 0.3822615059928481 0.3897044190698784 0.4034138704501508 0.39090735410293365 0.38931070574334736 0.39030732895921233 0.38449028598678536 0.39567868665510636 0.40042468731444186 0.3869734996702399 0.389437887664438 0.3915397872357886 0.3911393953845544 0.38799960328611927 0.39414507253896547 0.39010363776293877 0.3912304012250172 0.385088062772385 0.3890217163898103 0.3959121913215856 0.3883880750229408 0.38730717235790635 0.38692204089812265 0.39501527230329564 0.39389028069132226 0.39978049079371303 0.38582668136705783 0.3865258277121914 0.3862739320566105 0.38876244876290683 0.38824729452868945 0.3910481921349351 0.39728894690405064 0.38653356630526525 0.39326830826675185 0.3874919151245959 0.3822664839185913 0.4001295879240222 0.3845938021989013 0.3911862916051199 0.3828257876160149 0.38454596236654554
10 40 0.39117131181628206 0 0 0.40699642429165434 0.3859560493179063 0.3822828791320162 0.3821698089209196 0.39564100430282484 0.38382716428119823 0.38340377985927565 0.38013278774489495 0.3844322113118906 0.38969893450035753 0.3806195249610932 0.4099209823751137 0.38461054642558157 0.3925644818573336 0.3964155999804855 0.4037149464516251 0.3762483177538459 0.3820303562564808 0.38912011834270654 0.3833823230594779 0.39454336107038135 0.3800417535612663 0.3910968214547024 0.393498910351748 0.3911208428340982 0.3845020074715053 0.4007716356607519 0.38562272394666686 0.3885672739975906 0.38995082633123196 0.3819383685023913 0.3945776930922868 0.3826425486221393 0.3898132829343108 0.3950586922296052 0.384958969681493 0.38494947886616915 0.3987485960281514 0.3824873245410659 0.3840592910960161 0.3767464400157846 0.38319391219310556 0.4001199899517457 0.38407422917275197 0.3833348858171299 0.3832308598952997 0.3773017793247231 0.38927158041776383 0.39480731902425054 0.3804157214647681 0.38098298759534416 0.38420928000177373 0.38585335800633586 0.3798565503840831 0.38849318389511184 0.38413965610862477 0.38442152433460225 0.37868501710989844 0.38074280721212483 0.38885931442564564 0.385107623749843 0.3798689967267466 0.37938815387250197 0.39063890251085726 0.38926807959432497 0.3952053929777921 0.38249593542579075 0.38263968901178563 0.37867112189485713 0.3819868120440179 0.3824620821425688 0.388515103373249 0.39037356921944405 0.376325519958609 0.38604480478613573 0.38388551336997856 0.3746824171359179 0.3985621278292656 0.37718401974383053 0.383781599720447 0.3762102542119889 0.37890499048779286
