% # columns="iteration, evaluation, void, void, void, xmean", seed=1752487177, Mon Jul 14 02:59:44 2025, <python>{}</python> # scaling_of_variables: 1, typical_x: 0
1 4 0 0 0 0.03759340558370465 0.50128281723319 -0.09663434140578471 0.4486329594037814 0.23823101663177737 0.1680104994206305 0.6640676012927764 0.18111317155449488 -0.15961594567121976 -0.40241889491094385 -0.7696049862635204 -0.09658350557558142 3.211384198290035e-05 -0.23244985967042545 0.030064382382886376 0.7714985744911353 -0.7806552238606835 -0.31806749172513876 -0.22562100317401432 0.07966482622394128 0.5346271373054501 0.2549939973493131 0.6863836909864247 0.5886881636684422 0.2841533878461181 0.29363862289250037 0.6253424415573068 0.10406157357970715 0.12126548400554732 0.06508939582839664 0.11671628592308378 -0.37225249148005723 0.21347499854389657 -0.52537964335972 -0.07812714970347623 0.6925528620046802 0.14884754635075648 -0.7979383112790559 0.10936483762470363 -0.09381971808534713 0.44377112578833905 0.45512897473173425
2 8 0 0 0 0.3633988917063599 1.006650315145445 0.010331957852431198 0.15388022446556437 -0.17835522137505644 0.1509550879669845 0.8859644536103668 0.5595087898040189 -0.42171371691620574 -0.3296307028563534 -0.5820840916401424 0.11886064288341676 0.488279029441113 -0.7995247304113631 -0.09020976103332151 0.5713790970160462 -0.31094343699125665 -0.39590222443729295 -0.5616518759687734 0.5885775716125485 1.0134831612694126 0.7388867461029847 -0.2078440105594095 0.8538202710651024 0.4367044262178879 0.6704880319724751 0.7914346545228059 0.3597762257847825 0.23922500783790063 0.08694342783039881 0.370472123572132 -0.3411236710902066 0.03401748303347091 -1.0936246618992287 0.07434046979089146 0.8935903308998177 0.09475639628468793 -0.9348597258394536 0.6245359388408234 -0.47708341409673904 -0.3058292853321311 -0.06579709894121805
3 12 0 0 0 0.8433679857069403 0.5298646500134422 -0.2238133996849188 0.40153325086757813 -0.34530298829250383 -0.1407286481414822 0.1428283864168307 0.5705259956879513 -0.28987448940860955 -0.16573838574988298 -1.0485846938373284 0.10158489021588878 -0.2370430167389368 0.0006097910801996509 -0.39512203961070713 0.2308204781535555 -0.40033671126201037 -0.5902079132990392 -0.6275007178366608 0.3921751820943967 1.0990120299486885 0.18656846518686865 -0.17088723695230146 0.9030231198551222 0.9946936042703458 0.6778504399884704 0.5095481524345713 0.14740683962073794 -0.031625464167835904 -0.14248105455545357 -0.6972504582476535 -0.022627219692018197 0.08435960919791234 -0.7580309710324147 0.25951438576936486 0.9153215639606782 -0.13988310368779483 -1.395880328872669 0.23667786224580506 -0.3257463214505712 -0.10806789651014809 -0.4219487658428636
4 16 0 0 0 0.8732505282328701 1.1677008668805757 -0.20962463562540543 0.429689740685685 -1.243167547240366 -0.4281262884016166 0.3743740425728773 0.3582398491294981 -0.5893055988406127 -0.28039896863051683 -1.397916918295015 0.6957573467371674 0.019494385281128568 -0.24007233967837144 -0.2088787043128663 0.296264234720819 -0.39024270157108265 -0.45094426820967387 -0.8261683162085669 0.2785971569738632 1.8062627878141522 0.6204793956702309 -0.006236330864073936 0.7099992934220757 0.7124334284902312 0.5888433445065056 0.47840089770393396 0.7621357042852712 0.3024565736573486 -0.25034691146875815 -0.47828157763572043 -0.22887019085483093 0.7925121227718993 -0.3335045286342469 0.8555932474118222 0.7073239527923151 -0.46343526860326323 -1.8205656616515105 0.08127780905867768 -0.477848610724532 0.05324682711308354 -0.7571045295469413
5 20 0 0 0 0.484294725155517 0.5219112670468206 -0.18404733317204028 0.7171096134693286 -1.2101106061572964 0.06909329969860384 0.4809880047128503 0.6130123820871934 -0.29292175892835837 -0.042651399962655906 -1.6445338140234544 0.8648018671021533 0.4074855324891512 -0.31331894344924666 -0.7418798492211983 0.5228334285486149 -0.5629651031451229 -0.3937645267927608 -0.9238212708355756 0.19604462178694268 1.8951712155184568 1.2775601767319764 -0.25060387836897113 0.9119887877509779 0.9298852806363463 0.028661977913160164 0.47905403732419166 0.4682445973300614 0.41563699629339024 -0.5786890880492008 -0.23611024779244855 -0.9518693866909881 0.8104907554037849 -0.5285707919819114 1.308076752261862 0.7880150595396141 -0.2037955235641894 -1.2860613047508678 -0.3077792717437122 -0.535897444108233 0.4531061071954159 -0.834308128311032
6 24 0 0 0 0.4084808573329353 0.5357795885858556 -0.9419602462523897 1.248650692630441 -1.6307283155757777 -0.2597425686460321 0.043127146790408744 0.19478896807208357 -0.535294842887567 0.03469844806669373 -1.9668772436925444 0.7151760040946478 0.11640042717049415 -0.7037293165107359 -1.0040840756743001 1.1190548402775258 -0.595108071081768 -0.3622830043895824 -0.41609647370908254 -0.47952044207599676 2.1990525233258214 1.4926930629078603 -0.18454982038075604 1.1083897304076662 0.8050977478777657 -0.4058545619927745 0.2590335988594609 -0.027129895189938413 0.8796944928071377 -0.5564238276729584 -0.30406627887886406 -0.8270517579421275 0.502759968055165 -0.8542757463237463 1.541569440342334 0.8396109533753432 -0.21048425770973975 -1.1605639773224932 0.06712932143968331 -0.803265337624262 0.1548911321616418 -0.9480878044185782
7 28 0 0 0 0.6758623994555379 0.35055728949150067 -1.2104088593453564 1.8086018585161463 -2.0394773470534537 -0.3793550934117758 0.10677459406216616 0.16523926637009695 -0.44990638093034624 -0.2935471660724355 -1.7983996794974786 0.6658976656399085 0.3750984343289056 -0.5558630004747211 -0.7751053159153383 0.37612676326125016 -0.29040586524920764 -0.45677136528237156 -0.5373861985860238 -0.3073851043082798 2.3517131071315562 1.3067302023256153 -0.29520554806269783 0.316694798705631 1.228137468212306 0.3135362072202079 0.18912806185949285 0.12028318532755947 1.8354188019766076 -0.656626396826279 0.14394465262992795 -1.2332745858328966 0.25003399328065684 -1.0064083241919963 1.3725417087544165 0.825829331118507 -0.7188735511986001 -1.0494294931236656 -0.14182959224345243 -0.46396293689684664 -0.5991887862364376 -0.5931120389473394
8 32 0 0 0 0.08757734776661563 0.7589906974819881 -1.3179975335385574 1.53979232917907 -2.0173038712160025 -0.17816325191346313 0.5559268874869315 0.6245974850819663 -0.23648354046068382 -0.2687991921579736 -1.3067810812599194 0.5047509744115177 0.15255520761348912 -0.9221123308216652 -0.8159789734587026 0.3706765180771472 -0.20789058004050193 -0.6245589014626813 -0.6440048374901074 -0.3634107165583677 2.5004918887290137 1.2645352326063963 -0.31060885220192963 0.20161241476488756 1.4550621667615131 0.6205320381225686 0.1897226919540666 -0.17464939693703416 1.5891134586981388 -0.5263626344370533 -0.1447235350668442 -1.1304115924940479 -0.17997443701525456 -0.9001920403180219 1.4926303815104334 1.1379769674327216 -0.25029179346101704 -1.1135606048582858 -0.128690253242097 -0.26164333910151744 -1.135223762421733 -0.32737546666243494
9 36 0 0 0 0.1410323443067886 0.6275846036953387 -1.4173327233259176 1.15276333765695 -1.9302061134173776 -0.40533963152064933 0.23789353134490843 0.5523249505650063 -0.583502523780292 -0.5176247399781958 -1.1547625929490866 0.31900570813832724 0.7794794716324773 -1.3295525870566895 -0.9524283352648996 0.550072133386317 -0.7288483577735476 -0.9912166440103473 -0.4402160800577216 -0.5616130936324791 2.123367783942961 0.5679679037976464 -0.19899357460533468 0.03603907566393402 1.259283089421547 0.3433948857315506 0.8535113122224915 0.21375200479004589 1.4149080585881437 -0.6810422441816211 0.13751212058353202 -1.2415804126149088 -0.04926378639990231 -1.0071727463566666 1.3328538311364353 1.0777069896962934 -0.4179479411731163 -0.7962648319775509 0.01769679201490365 -0.591675088909724 -1.3645860690220395 -0.06907698274917623
10 40 0 0 0 0.6167187549549458 0.586862143978667 -1.717749821760815 1.457077817479982 -1.8226236559547924 -0.3749482187422764 0.590326833250232 0.37802040091130773 -0.9311278392453334 0.13141359558081134 -0.9283509569025257 0.5442214612791477 0.47662351121431024 -1.9128384874547704 -0.5549468534393727 0.7863986409356647 -0.836655341464893 -1.2110592472881605 0.3140074246152468 -0.22713441612405183 2.086750026180117 0.6591097865805439 0.10620618926079284 -0.03794448393475379 1.1000927997428236 0.06380676742785096 1.2172860419698988 0.4425364493172041 2.297584340581646 -0.7867260754985083 0.3017875064687065 -0.6804160373980275 -0.33877998338707443 -0.9183305919899469 0.998091525633157 0.9823559040989102 -0.5780264111945573 -0.6967595297312185 0.07157220741293514 -0.5770801401676681 -1.233699687705664 -0.43583223861815323
