% # columns="iter, evals, sigma, 0, fitness, xbest" seed=1752487470, Mon Jul 14 03:04:36 2025, <python>{}</python>
1 4 0.4646452571358928 0 2.0 0.09708997040488321 0.2417782301334476 0.4475369445886894 0.131604174591757 -0.7710413487869241 -0.4552965170706392 0.44901636446534604 -0.0288543171735649 0.25706312183520214 0.7665900651031211 0.4428932419954769 -0.1122118162091299 -0.23308497884493296 0.851129549592308 0.5626461900534641 0.19390404392606866 0.6274150850830787 -1.1914247344340085 -1.1368272598789073 0.4132195652801591 0.0028624883141214618 0.01864008803723826 0.29517958894062557 0.384338330150725 -0.11157821625706411 0.8468680769170188 0.0014819547498077295 0.03160578850818195 0.18290910491306636 -0.21138045990699109 -0.318374133405914 -0.05671027416063228
2 8 0.44178913415416066 0 2.0 0.6531065268670623 0.5118859171675542 0.4612663072665738 0.2695696030586029 -0.7015000029650909 0.46502531151016835 0.4601123699477314 -0.27510703931508135 0.03850862841983135 -0.5762118030057496 0.3657419780925456 0.690349372421432 0.9824044748749434 0.8403900710835608 0.39094750597429884 -0.29543862355718853 1.0763029937145467 -1.6202718400702625 -1.6752685211007359 0.10944916502823376 0.05072716575419821 -0.7973836199168086 -0.5746331144229528 0.002450023142880453 0.21524625776046402 0.25755194576090784 0.3555992652914505 0.36386749370128024 0.3380796264517477 -0.964190091676878 -0.05802218753305277 0.16676715141501858
3 12 0.422204757835103 0 2.0 1.3367386507070693 0.2504124686030879 0.1968067200636985 1.0104917260238608 -1.4511260207861043 -0.36521824581357554 0.1727204278796679 -0.713170799781257 0.2691585053181319 0.351473275269497 0.6735351388076951 0.5673554283804899 0.8912558441132102 0.8451689216310104 0.3927530868632004 -0.0894818173170289 0.3788012793550025 -1.012973324956635 -0.7713743676669792 -0.022210081968795176 -0.04279706636281474 -1.1348191293008343 -0.7582551416102179 0.08381945993317161 -0.31566034721897945 -0.13194801384035837 0.9927950542012868 0.30401102912399436 0.2128225805367488 -0.9945948072238766 -0.24161929807792923 0.02517116313735157
4 16 0.4060066169965812 0 1.6661639213562012 1.37763075033712 0.6010251855111735 0.4542661602177021 0.41089710202172625 -1.8668634382795053 -0.5763208460027511 0.5331729243913057 -0.5038427863420596 -0.7944970567981067 -0.22135429884935726 0.999421206396028 0.13623692327629838 -0.040083331881081485 0.351117212101492 0.012686068729266253 -0.07037548506437999 0.03400072852159064 -1.2547391860389285 -0.921365876938998 0.8383350510798406 0.24418665502086317 -1.0779855620689376 -0.3944350806674367 -0.2632874178690201 -0.3587957035598389 -0.3316048859152478 0.6916136690442136 0.26038109774112816 -0.5845317730481818 -0.9570565850373803 0.22829825604206216 0.5238299034200444
5 20 0.39210512600868824 0 1.8724638223648071 1.9182059663006024 0.2409526421969027 0.7543522393168822 0.12119596560665064 -1.963015871553284 0.11791586483007266 0.3260374174210973 -0.25961397722539037 0.09344429230482354 0.8480588137203534 0.7014409812597415 0.5284668177644647 -0.07708687099377662 0.08633874425668747 0.6426742768775362 -0.23750797847466004 0.3617145084163557 -0.5361955996604919 -0.589279007887894 0.859018220664274 0.22387832325029297 -1.4628691284454942 -0.6702802930459353 -0.4090165241953259 -0.5339831761836171 -0.5388731259372765 0.995116837198361 -0.17711467792303914 -0.4338759165552884 -1.4909549998666423 0.33320048756553206 -0.23552700081850303
6 24 0.38276063102665514 0 2.0 1.5110033420125197 0.06298110733507908 0.522276607946629 0.5336539711463373 -1.97452865670815 -0.27864178819171004 0.34820088520099085 -0.5433087388270916 -0.12458681285532269 0.9024773683197841 1.3354078031760226 0.8078965519739288 -0.1803684562593369 0.4556214160149514 0.6858842634770503 -0.5006818277403194 0.32967187224631345 -0.5772702315744076 -1.0892123004561374 0.7538464009061768 0.25504712052494544 -1.74941246314022 -0.6023626343136033 -0.8750667336170144 -0.7072784997537502 -0.4952858396097692 1.3684906530105245 -0.6994094544025543 -0.026634704948012566 -1.9734626627805403 -0.0226616336885008 -0.31913057717034177
7 28 0.37412445333672273 0 2.0 1.6054364530098906 0.6759767999684017 0.6221443326184691 0.6037275112721706 -1.5811390220096895 -0.11621757794444443 0.24641684007274448 -0.3085189947657316 -0.21359761666651458 1.7545404181395807 1.5218264104366526 0.6128512009494872 0.28851342277282077 1.4511313596351907 0.05013833905846932 -0.4066369891858826 0.7819178221293912 -0.8105435697042281 -0.3866214136046259 0.5287903457604953 0.69249680172132 -1.7817075154993374 -0.9605426456996573 -0.4968916257859256 -0.38538114907842963 -0.3223494029209202 1.260322686845466 -0.5651961330754004 0.06136209428453587 -1.637213960091322 0.05224300140628138 -0.10264811508578675
8 32 0.3682127987855111 0 0.7658863067626953 2.1194859216289217 1.16441712801061 0.6433089727878963 0.5665554818305398 -1.5086498126183316 -0.3505111824681483 0.10961474960821824 -0.39313344295298336 -0.32370624665190867 1.9004225390928908 1.089921177165359 0.36599977010080087 0.2864164863426074 0.6275301858498066 -0.3074697645484206 -0.8024182426220907 0.806263763990365 -1.064803639706848 -0.5568550319771272 0.8386696986703776 0.6601952054684648 -2.257256814470767 -0.7234731156427902 -0.5676026356844721 -0.2583832686545498 0.31165216516777405 1.3683167786585944 -0.4832155244612881 0.21207703178884807 -2.2896116542026657 -0.07252873926509557 0.09793002938970535
9 36 0.359661366760768 0 1.91304349899292 1.503275093107896 0.7552900517633285 0.77941670331373 0.9834808629801655 -1.3850203344356888 0.09878371924221696 0.3170594780341143 0.07780249889303181 0.10798794515042973 1.5629012177004773 0.6537896280508619 0.5796908056097484 -0.09896387953038993 0.04143931676737822 -0.5906975487965584 -0.44904135153049546 0.6243904617743763 -0.8036987249369248 -0.14385429423156915 0.7102687337714494 0.5583528193912035 -1.7857100937212746 -1.8664516764160832 -0.3270039306541782 -1.1445127586969337 -0.0157011195679074 1.928036223527593 -0.704432490895076 -0.11836782697214013 -1.9044621795903593 0.41482351083704083 -0.009286835912625385
10 40 0.34916430969806667 0 2.0 1.489841030721917 1.4346450756069453 0.8290169651144752 1.3686138910100207 -1.219090670441302 0.19567825666409347 0.049242252064579606 -0.5439566767826767 -0.04616058639890236 1.1837747989090288 0.43632759562707374 1.1487070132972277 -0.01663692132693753 0.3614708628176285 -0.08318376098598063 0.04688916096188267 0.6952405134114306 -0.6520532701314898 0.10197876952647583 0.9770458763829714 -0.4022198712647911 -2.166775870871501 -1.366536467520554 -0.2765570621750861 -1.0381201304031582 0.12186912072842576 1.3723288910614957 -0.3667781330769361 0.02392141314237463 -1.9776911864124231 0.19761474313653443 0.3814952723276553
