% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sigma_vec.scaling*sqrt(diag(C))", seed=1752488073, Mon Jul 14 03:14:38 2025, <python>{}</python>
1 4 0.4532141562534133 0 0 0.4479966732844207 0.4351949254137842 0.45196118514211686 0.44780269691295715 0.47199179204741554 0.44602748708946527 0.4356476998653155 0.4455581275999036 0.43692069721666515 0.46282428549719135 0.4461558252226347 0.4455469527810342
2 8 0.4624361063139268 0 0 0.447805672083759 0.5078756211848511 0.44131449412928797 0.45093909590303044 0.5055845269355026 0.43736344840162844 0.470714686462491 0.4529991345507181 0.4667052796348837 0.47047710482634797 0.45358048502328496 0.4615450660332894
3 12 0.5206021349131323 0 0 0.5068124982198633 0.5838669862719543 0.49638515506713177 0.5208101183668024 0.5844753316314865 0.4823207078926685 0.5410120670033791 0.5058231719292251 0.5213309951705669 0.5275582190757395 0.5054007215205271 0.5242600369114141
4 16 0.5304479309703586 0 0 0.5063698025122565 0.6056498508057871 0.4982095960567901 0.5197090052212615 0.5854877337850883 0.50025314507223 0.5252516219240139 0.5365458779347412 0.5255704062957242 0.5302803736262609 0.5107903466637251 0.5285037396725302
5 20 0.5132865298079323 0 0 0.4858097606535313 0.5763636266435226 0.47390091098737924 0.4946460159097868 0.5580417964826925 0.47817159678186766 0.5057360470036497 0.5375351900375143 0.5114068544983492 0.49884311469866793 0.49150814770312096 0.5045220834874422
6 24 0.5008604736612315 0 0 0.4604209717129315 0.5702562185323837 0.4573467657423218 0.46529575644024185 0.5439304054264711 0.46034836439177057 0.5168854990284126 0.5328387726560448 0.5347802510119994 0.47556140995598023 0.47555074558686844 0.48539933154653614
7 28 0.509278476338902 0 0 0.46837177865233476 0.5893910621702516 0.4562458891815567 0.4969800430544499 0.5473669860108206 0.4601026435548945 0.560211793063696 0.530224567946043 0.5608884715799922 0.4795577115380135 0.47541466904797675 0.4796695771063607
8 32 0.5147419951245883 0 0 0.4634047518667623 0.6086331801134899 0.46016712581557784 0.5214566085594039 0.5451571408024781 0.47311226820898544 0.5514464201034323 0.526688057555162 0.5667954234735082 0.47757473492184255 0.487313942691851 0.4757382206810165
9 36 0.5160612119421559 0 0 0.4606307776856794 0.6043939874100712 0.4544027488905771 0.5578381790449122 0.539551992221862 0.4990649755040273 0.5451350684490558 0.520957754654808 0.5640753607904138 0.47701037576071825 0.48821301499453307 0.4694303190993297
10 40 0.49079158165331166 0 0 0.43049239057162475 0.6009250283813895 0.4289550942251467 0.5216945199462699 0.5036688589941322 0.4630727029556948 0.5126566510844365 0.490370661511749 0.5287136020096689 0.4601061248689 0.4585383442430663 0.42726691953172
11 44 0.47558301288611105 0 0 0.41174490572679684 0.602306080645621 0.4397519020862225 0.5001978390965335 0.4818019439689597 0.4532805387832387 0.49010065451461404 0.46076800441996335 0.5000541285475217 0.44358101286425555 0.44102679959190927 0.44319021527237645
12 48 0.42466047387933226 0 0 0.36297792002614654 0.5360230667863022 0.39041873139068545 0.43752829637162394 0.4243189340976143 0.39436052932152876 0.43030166351318466 0.4141572821741283 0.4480421290680671 0.3809855861103605 0.38920356990471444 0.3930857312317727
13 52 0.392968088415853 0 0 0.3302233038552104 0.48546822235343445 0.3573740432438687 0.3966723807745986 0.38064576457723986 0.35936596708358337 0.3944427496377695 0.37627387249408917 0.4091757146132492 0.34623942565192467 0.35949562264118445 0.3782753569645774
14 56 0.3956662899242162 0 0 0.32760981409301515 0.4749560994071797 0.353375744032406 0.3973916844139478 0.38058589832953843 0.35607164196533353 0.3984440966724964 0.3830323665621268 0.44507301395221466 0.3515665521115068 0.3452547882343224 0.42990019101663285
15 60 0.39155083004042185 0 0 0.31167992751990037 0.46735508425990985 0.34294051895986444 0.38321988170652427 0.3719081801847465 0.3509387524287547 0.3967141431208105 0.3845076135769095 0.4397927255713396 0.34248208794200696 0.35199883686406247 0.41486024510915437
16 64 0.40453866634305446 0 0 0.3289095788366372 0.47751183480236425 0.34797674983088445 0.38378795960631873 0.3747668607547404 0.3468571510567372 0.42740392852988257 0.3967915110440704 0.45476786450853235 0.348930242832435 0.3672915478899444 0.47312726156349744
