% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=508102, Sun Jul 13 18:00:56 2025
1 16 -0.004214030894158845 -0.0006543956135584196 0.0006418423385227377 0.003777251369363725 0.9853836988822977 0.9882842301900464 0.9914464370064071 0.9946386790565117 0.9962354221072658 0.9973693201355451 0.9982511561489074 0.9986991029391142 0.9987901319809154 0.9988642722159897 0.9989701887618071 0.9991476639713996 0.9992094690185349 0.9992232958592759 0.9992791396644338 0.9993030166683378 0.999357498822024 0.9993882699437644 0.9994255123116155 0.9994508612174231 0.9994998990757641 0.9995214649308592 0.9995454059790977 0.999575336415691 0.9995858991564716 0.9996019433327122 0.9996240723588112 0.9996270878091424 0.9996475670060603 0.9996803318656863 0.9996889171358249 0.999711034233635 0.9997207033175086 0.9997319401928114 0.9997573160234277 0.9997780612943231 0.9998136372516441 0.9998381037220305 0.9998732411383031 0.9999312536211593 0.9999500063796946 0.999964683800286 0.9999749076316427 1.0000177354237048 1.0000489352608406 1.0000807811508141 1.0001071797292034 1.0001395157184307 1.0001744787779556 1.000207761823307 1.000248339822613 1.000273173580914 1.000399494058086 1.000553156798579 1.0008420354966232 1.0009898823494459 1.0010927931224385 1.001192654797881 1.0015779156723628 1.0025992554194822 1.004392597996299 1.0060303103430923 1.0070351987625814 1.0090691547795116 1.0107585132085817 1.0172568154862958
2 32 -0.006038369871169321 -0.0009156889001658966 0.0008783271255407166 0.005284244515564045 0.9795866516822809 0.9870118248639977 0.9877164208049898 0.9907934655843434 0.9914323135071155 0.9925689050085619 0.9947495018532183 0.9959766625578053 0.9962679560343538 0.9967277056790013 0.9976169254573718 0.9978503915289484 0.9981384649861075 0.9984052236902549 0.9984502590833924 0.9985998483265691 0.9986909210614187 0.9987904802819365 0.9989388005025392 0.9989596085015504 0.9990192129394955 0.9990481795390485 0.9990959459185056 0.9991262972576106 0.9992416835812923 0.9992711813909748 0.9992989139121828 0.9993465136077322 0.9993770090476354 0.9994042227558516 0.9994899688275999 0.99958457225815 0.9996206237294037 0.9996296762564334 0.9997528536389908 0.9997918044619262 0.9998109777065892 0.9998674647487839 0.9999452648785808 0.9999943622726779 1.0000160121097463 1.000076139426673 1.0001183199062564 1.000152247178611 1.0002062952369446 1.0002779269048743 1.0003306757684753 1.0004104136056124 1.0005221054830167 1.0007719950066016 1.000971161778063 1.0011860848329044 1.0016302693482222 1.0018144084716265 1.0029099043547294 1.003542695763607 1.0046996330536866 1.00475994828179 1.0057088900024522 1.0068002976626096 1.0091125050698497 1.0102151227463063 1.0111475927772058 1.0120542415769131 1.0151855017869607 1.017294514836816
3 48 -0.00683962524341517 -0.00114972218931451 0.0011155572259382107 0.006406078367617706 0.9791434907992175 0.9794100451369949 0.9859703240931839 0.9890355232229536 0.9897388037156578 0.9910686860162783 0.9922362850802005 0.9929947247050875 0.9940899478064928 0.9949352238334822 0.995063269693352 0.9959827743723743 0.9967976329040056 0.9971711396727282 0.9972297828718728 0.9975005542718439 0.9977605221400505 0.997957079120847 0.998051971370147 0.9983490979256643 0.9983995487068825 0.9985201385323955 0.9986186135051227 0.9986610613468561 0.9987412060685217 0.9988611731104516 0.9989354842630614 0.9991171485978259 0.9991587769182123 0.9992718983899022 0.9992875159476033 0.999482100045911 0.9995335542270408 0.9995794844440269 0.999657214010851 0.9997451809126114 0.9998806511781062 0.9999398216120492 0.9999718690931408 1.0000286483622944 1.0002015734395315 1.000332269006542 1.0004108150229214 1.0004812009964086 1.0006830580320736 1.0007398979283075 1.0009494121620341 1.0010288196618673 1.0014768681309605 1.0020385028555339 1.002833998950524 1.0033243723505185 1.0040122639010232 1.0045192849148055 1.0048933596732674 1.0054054408675155 1.006370859081147 1.006916854824696 1.008665727980051 1.0093053308718212 1.0110570213102026 1.0116373163077086 1.0140015141107273 1.0149757831226196 1.0172850061304155 1.0189063775996055
4 64 -0.007989839718783835 -0.0013297293193858394 0.0013424999070543583 0.007219283643544868 0.9767114629289709 0.978309761284665 0.9822617610409662 0.9860892847999096 0.987918125462048 0.9896068624595087 0.9905264946786752 0.9912869730165412 0.9923966295391184 0.9933379539667258 0.9943159368487747 0.9946124517753157 0.9949294026079992 0.9950868344353002 0.9951728866897386 0.996213375083457 0.9967886963765752 0.9970223720996806 0.9973063833064156 0.9976808731566994 0.9977891144209933 0.9980585209221228 0.9982234862963183 0.9985097676506084 0.9985738248109549 0.9986454448863883 0.9987539692511566 0.9988816449131711 0.9990262786463543 0.9991729037031574 0.9992285925863329 0.9992922949836771 0.9993973989120271 0.9994824299193479 0.9995890681539651 0.9997275693353005 0.9998167857942707 0.9999447813489215 1.0000378531168865 1.0003335498501769 1.0003933483789735 1.0005890992703033 1.0006513679017326 1.0010494187116619 1.0013352714785688 1.0019846920355773 1.0023805948421147 1.0025608427068733 1.0028210937813224 1.0035130422658198 1.0040041926422518 1.0047015900687908 1.004924978570261 1.006131214506172 1.0067449701348639 1.008023968246189 1.0088892066339423 1.009656282455072 1.0101599447565102 1.0112500287128847 1.0122915669907795 1.0139816178004575 1.014961741041267 1.0155026427328742 1.0183209033266951 1.0208754297526614
5 80 -0.00940438895451335 -0.0015371037614246676 0.0014581867090271334 0.008185674570518798 0.9729928339732644 0.9781880723782459 0.9813269197253451 0.9823432547962939 0.9856007676059572 0.9878676518238407 0.988624747974161 0.9906694109346409 0.9907995446183712 0.99162305367153 0.9920027249968556 0.9931846658375029 0.9934936563312959 0.9942971216484 0.9948602093000727 0.9952811402274675 0.9958042488213424 0.9959529681455547 0.9964702129998195 0.9966009911679753 0.9968793545362188 0.9972182156978694 0.9972666538166175 0.9980178560526822 0.9981635918760515 0.9982344136779876 0.9984449900043598 0.9986216610345922 0.9988900502136526 0.9989387594265381 0.9989830247942344 0.9991437703657361 0.9993758863256125 0.9994528201541866 0.9995983937302425 1.0000184042081575 1.0001892229666698 1.0003216253801777 1.0005101545386121 1.0006298280602743 1.000762733137319 1.0009206591314785 1.0015265403826834 1.0018002706321258 1.0022702369671193 1.0028107600455045 1.0028497830613645 1.0032409001470384 1.0034627253441681 1.004641645388534 1.0049587404087668 1.0061093506572074 1.0068663939407583 1.0077822181021512 1.0086980147779325 1.0092510187369483 1.010770489085439 1.011183891064951 1.0117718063985635 1.0127286670017734 1.0135495380450024 1.0146688984743348 1.016831526417468 1.018911320828483 1.0197795474966227 1.022073585279759
6 96 -0.009638187923672475 -0.001771507894852599 0.0016624410073129872 0.0093972222342466 0.9696920752343312 0.9769754950927892 0.981123624943826 0.9815620903752701 0.9832202990623572 0.9846184242546165 0.987921071454482 0.9891742411283806 0.9899268311851646 0.9905790945408279 0.9915277418255537 0.992329239993803 0.9924405489481155 0.99325277317102 0.9933942334936233 0.9948908435316647 0.9951891455257085 0.9955488456913336 0.9960171536332322 0.9961598404387091 0.9964105923361307 0.9968284943019453 0.9969008611171378 0.997168175501619 0.9972696613753601 0.9976991785492834 0.9979656722065141 0.9982523880781917 0.9984483750274489 0.9987617883721441 0.9988670669214796 0.9992404810871677 0.9994356892397002 0.9998568201995239 0.9999027262777909 0.9999979825528789 1.0002052343736878 1.000375235176558 1.0007716989606794 1.0010070516987246 1.0012590938063763 1.0017641580400345 1.0021451610168237 1.0025508704868864 1.0029730426519206 1.0035223499839612 1.0037654736265642 1.004349295414671 1.0050244851608408 1.0063064222921128 1.006555411860057 1.006992100961941 1.007415258431933 1.0092714877204612 1.009607398621675 1.0102455720040737 1.0110746770438812 1.0119382416320437 1.0126445389860284 1.0134611758824865 1.014464664887755 1.0167913848158896 1.0185604398575145 1.0200754013095104 1.021080881593704 1.0218064217869027
7 112 -0.009805049522386384 -0.0019429020949466623 0.0018130038343503177 0.011390771219507372 0.9624067734380873 0.9767955204479002 0.9800555558864942 0.9813385296537313 0.9819904692879761 0.9835538147790709 0.9849820866615504 0.988469445740833 0.9885577823223335 0.9894445464920227 0.9908493667741799 0.9909588834983977 0.9922305648026782 0.9925958651171758 0.9932967088107965 0.9938040921021546 0.9943359589995571 0.9948324838788395 0.9952787365936796 0.9955050649723743 0.9956637127973874 0.9959551666960601 0.9960753537401288 0.9966993626514816 0.9970507773549573 0.9971575936186815 0.9977732523242684 0.9979534260445382 0.9983729485377267 0.9987108240679998 0.9989103916465388 0.999134332799321 0.9993814154278635 0.9997941612804983 0.9999538017125778 1.0001696120363706 1.0005252499804373 1.0009240356081808 1.0009914990034474 1.0011986162455606 1.0018432102553576 1.0023048958854996 1.00269392341327 1.0030957947433785 1.0034630466966776 1.0038588312923113 1.0043015190147064 1.0052051949390228 1.0053682688164478 1.0063025573943065 1.006530269695642 1.0078963258717737 1.0091440222395214 1.0097780649874581 1.0104897074021328 1.0113134457471746 1.0120044947134474 1.0122936264217315 1.0137239122156962 1.0139282472947946 1.0146534053039045 1.0196538252098062 1.0204538818052118 1.0209755818231392 1.0243348812063526 1.0264250380113562
8 128 -0.010476623255565354 -0.002069892384392701 0.001930903878143981 0.011865255797471587 0.956760866434283 0.9742737549147206 0.9774688915140219 0.9815488674304479 0.9821921551154594 0.9829816864540556 0.984689535073195 0.9863763964110782 0.9878537065343796 0.9885936553045849 0.9891679071735464 0.9906490089770513 0.9916590866905511 0.9922136117577691 0.9926693789168903 0.9931492788384227 0.9937565583252144 0.9941099229603123 0.9943802147217016 0.9946471001747814 0.9949967964155964 0.9957793183753263 0.9958730870121116 0.9964672368972951 0.996720236294271 0.9968368287671606 0.997305829837513 0.9975944863833339 0.9978259568684307 0.9982139325003404 0.9987276753260124 0.9989823696337594 0.9994323621266298 0.9998388490027429 1.0000194364056663 1.0003517710378536 1.0005308000758601 1.0008501942141472 1.001176149391905 1.0012656869961345 1.0020318054118025 1.002635228286556 1.0030821817378186 1.0034086481111626 1.0041492003931842 1.0045680407115667 1.0056672981567547 1.0060142496226832 1.0063205972810347 1.0070802005564454 1.0079328760317234 1.0086185476397034 1.0092092877887822 1.0094764774795388 1.011277542828681 1.0119656851466854 1.0129609606693528 1.0135242676424294 1.014400776328457 1.0158003790732242 1.017783458091398 1.0206715206874024 1.0212265247559777 1.021543427926496 1.026610310831664 1.0290092448688912
9 144 -0.013085292517015498 -0.0022781425611260405 0.002217774579771057 0.014795459755325795 0.9512124998419413 0.9732650449152379 0.9751495797170415 0.9774026267857984 0.9814087404580961 0.9820933495305686 0.9835314425153485 0.984350388686096 0.9850396577895522 0.9871881046813558 0.9876650411488562 0.9889365658521015 0.9894491095005779 0.991182101196414 0.9916820340619805 0.9923524314286594 0.9929583778718463 0.9935187203976434 0.9940315755343084 0.9945440444693738 0.9947408789812222 0.9951116907834089 0.9958029230387168 0.9963155579710335 0.9970458830767704 0.9972731733283436 0.9976027603166854 0.9978097563615932 0.998289791349091 0.9985997079294644 0.9989072263263674 0.9994905723986525 0.9998429473334892 0.9999549041557377 1.000352285270285 1.0005263381101144 1.0011032273960312 1.0012651135528126 1.0015562251028833 1.0021042203602395 1.0027305946278422 1.003228097629823 1.0037739048758696 1.0040886220211522 1.00482720831553 1.0054701044066685 1.005897003667517 1.0065758518229375 1.0071946881393508 1.0072452795659317 1.0090630790123591 1.0091897331412982 1.0093261460925413 1.0109080526353516 1.0121595309499667 1.013134258749253 1.0147325628722967 1.0156622421215222 1.016194698106872 1.01704503401099 1.0188782360481181 1.0212722807600563 1.0217762061850486 1.0223943857540678 1.029486329548265 1.0309531253264683
10 160 -0.014916506015956663 -0.0025083804576437516 0.0023497532146242372 0.01659778991470806 0.944193437425199 0.9718461926624882 0.9741836232613064 0.9763221619770402 0.9793580205817041 0.9809411349600878 0.9829051713113538 0.9836280615781146 0.9847842785790331 0.9853880542711235 0.9877690003106151 0.9885748276455483 0.9887513778558049 0.9898751721585063 0.9912219815928414 0.9922264198197122 0.9924892408336896 0.99297530868279 0.9936274108818047 0.9942754427227346 0.994567009133576 0.9952328827456058 0.9954670632429045 0.9960339802402496 0.9963777385965072 0.9966962905064809 0.9969217973609781 0.9976614149415929 0.9978570872152195 0.998402893829075 0.9991101425227139 0.9993978047748032 0.9996473913399889 1.0000812452089558 1.000635367299706 1.0010379595610306 1.0012159272974395 1.0015962419429312 1.0018821529283566 1.002491392002267 1.0028619155876195 1.0034442744655458 1.0038346366066868 1.00428468582419 1.0046026809112352 1.0054129888680914 1.0063273706678342 1.0072385573403293 1.0078342209696367 1.0083432070047524 1.0098923702997176 1.0100805574372995 1.0107212097851048 1.0116154854354928 1.0125876013961987 1.0134169451619282 1.015550461028473 1.0166777032167222 1.017575321065032 1.0181432831869142 1.0195745047965312 1.0224278486412866 1.0232381361870517 1.0252638308281494 1.0307424144372337 1.0335024116651754
11 176 -0.017982309903132744 -0.00260672062548772 0.0024563542672096563 0.01863009667479686 0.9383720298882663 0.9707719739398006 0.9739392879564099 0.9754810224171184 0.9791483733878454 0.9807404292662217 0.9816541381828973 0.9829196067936331 0.9832740216419108 0.9846083222636971 0.9868601176677608 0.9877390839989917 0.9888700580567199 0.9896092146743634 0.9902759734731644 0.9915787691192793 0.9918628906630376 0.9923390366460637 0.9932069701786144 0.9935353283249887 0.9941807983737994 0.9948501975378247 0.9951155927013117 0.99574052467629 0.9960485928917743 0.9963620518453064 0.9966854230961086 0.9974146805523005 0.9979803981168983 0.9985575301116943 0.9989071481603793 0.999476913316708 0.9998890488258799 1.000436272037164 1.000535129236977 1.0006151691147809 1.0012798757024628 1.0016844145069814 1.0028065108627677 1.0030175567701756 1.0034562461703784 1.003674102737701 1.0038264378143749 1.0048915901871722 1.0050310662140332 1.0055384281139437 1.0065297829161894 1.007131005531328 1.0085568537150797 1.0100147737230283 1.0102486210616122 1.0109833257331815 1.0115269982823394 1.0131497273490135 1.0136651961587997 1.0137385074968455 1.0163889783222049 1.0174989676502437 1.0176881580243302 1.0191824908610636 1.0207664875898306 1.0235615219925744 1.024684636117582 1.0262933076399188 1.0306220166912055 1.0349835297134744
