% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=508102, Sun Jul 13 18:00:56 2025, <python>{}</python>
1 16 0.47677096447111095 1.0000492436366706 -2.0 -2.0000000000000000e+00 -2.0 -2.0   
2 32 0.4567132582338771 1.0331359550836203 -2.01326847076416 -2.0132684707641602e+00 -2.0 -1.1065900325775146   
3 48 0.4435642158459009 1.0394888451829434 -2.0603675842285156 -2.0603675842285156e+00 -2.0 -0.1399875432252884   
4 64 0.43326037873207857 1.0419357030643102 -2.130866765975952 -2.1308667659759521e+00 -2.0 -1.983471155166626   
5 80 0.4250305340003044 1.0461556145487285 -2.130866765975952 -2.0162601470947266e+00 -2.0 -1.8699101209640503   
6 96 0.41748675363470206 1.0512310407648209 -2.1529831886291504 -2.1529831886291504e+00 -2.0 -2.0   
7 112 0.4132298870186448 1.0547466099239604 -2.1529831886291504 -2.0182018280029297e+00 -2.0 -2.0   
8 128 0.408517344482828 1.0678765437013538 -2.1529831886291504 -2.0000000000000000e+00 -2.0 -1.9454231262207031   
9 144 0.40691137877198963 1.0776247920439104 -2.1529831886291504 -2.0000000000000000e+00 -2.0 -2.0   
10 160 0.4070734718756343 1.08688440849978 -2.1529831886291504 -2.0000000000000000e+00 -2.0 -2.0   
11 176 0.4051769235023546 1.0976676672606598 -2.1529831886291504 -2.0000000000000000e+00 -2.0 -2.0   
12 192 0.4055129681138319 1.1064762350065587 -2.1529831886291504 -2.0000000000000000e+00 -2.0 -2.0   
13 208 0.4054345368459965 1.1179347450150896 -2.1529831886291504 -2.0000000000000000e+00 -2.0 -2.0   
14 224 0.40927176345208227 1.1289473494379028 -2.1529831886291504 -2.0155210494995117e+00 -2.0 -1.9207683801651   
15 240 0.4109000124912219 1.1390586168145038 -2.1529831886291504 -2.0000000000000000e+00 -2.0 -2.0   
16 256 0.409721131945056 1.1475666394592363 -2.1529831886291504 -2.0298507213592529e+00 -2.0 -1.983193278312683   
17 272 0.410425237248154 1.1564050184830486 -2.1529831886291504 -2.0512080192565918e+00 -2.0 -2.0   
18 288 0.41204397812155963 1.1630454733632334 -2.1529831886291504 -2.0282585620880127e+00 -2.0 -2.0   
19 304 0.4128614622029569 1.171484297636016 -2.1529831886291504 -2.0000000000000000e+00 -2.0 -2.0   
20 320 0.41036278479573624 1.1804500392641364 -2.2156200408935547 -2.2156200408935547e+00 -2.0 -2.0   
21 336 0.41046277308887474 1.1883380980278966 -2.2156200408935547 -2.0000000000000000e+00 -2.0 -1.8861916065216064   
22 352 0.4110367750365429 1.198248249042788 -2.2156200408935547 -2.0000000000000000e+00 -2.0 -2.0   
23 368 0.4107312039051778 1.2058109403713864 -2.2156200408935547 -2.0000000000000000e+00 -2.0 -2.0   
24 384 0.4113929388693115 1.214527977420978 -2.2156200408935547 -2.0000000000000000e+00 -2.0 -2.0   
25 400 0.41020506087734515 1.2211870003941354 -2.2156200408935547 -2.0000000000000000e+00 -2.0 -2.0   
26 416 0.40969904660238543 1.2297709777363663 -2.2156200408935547 -2.0000000000000000e+00 -2.0 -2.0   
27 432 0.4093473287683123 1.2403636432193803 -2.2156200408935547 -2.0000000000000000e+00 -2.0 -2.0   
28 448 0.41103361673684924 1.2491736153682105 -2.2156200408935547 -2.0000000000000000e+00 -2.0 -2.0   
29 464 0.41368920771086304 1.2570551180206553 -2.2156200408935547 -2.0000000000000000e+00 -2.0 -2.0   
30 480 0.41559706170078775 1.26383557826873 -2.2156200408935547 -2.0000000000000000e+00 -2.0 -2.0   
31 496 0.4155813676681859 1.2707301257152246 -2.2156200408935547 -2.0000000000000000e+00 -2.0 -2.0   
32 512 0.4170933910873226 1.2748795654500877 -2.2156200408935547 -2.0001354217529297e+00 -2.0 -2.0   
33 528 0.41469887471717265 1.2779179512827765 -2.2156200408935547 -2.0000000000000000e+00 -2.0 -2.0   
34 544 0.41276107532855166 1.2828348259773235 -2.2156200408935547 -2.0000000000000000e+00 -2.0 -2.0   
35 560 0.4115179096644382 1.2869343406536375 -2.2156200408935547 -2.0424616336822510e+00 -2.0 -2.0   
36 576 0.41096758035867814 1.2911988506929961 -2.2156200408935547 -2.0000000000000000e+00 -2.0 -2.0   
37 592 0.41199949219712656 1.2950137751261572 -2.2156200408935547 -2.0595238208770752e+00 -2.0 -2.0   
38 608 0.4114988463764087 1.3035684902544629 -2.2156200408935547 -2.0000000000000000e+00 -2.0 -2.0   
39 624 0.41220548500702403 1.3073595217083682 -2.2156200408935547 -2.0008912086486816e+00 -2.0 -2.0   
40 640 0.4089472536832135 1.3126558314341523 -2.2156200408935547 -2.0000000000000000e+00 -2.0 -1.903777003288269   
41 656 0.4064181590784372 1.3153732000131653 -2.2156200408935547 -2.0000000000000000e+00 -2.0 -2.0   
42 672 0.40229955702598513 1.3164086652336633 -2.2156200408935547 -2.0000000000000000e+00 -2.0 -2.0   
43 688 0.3989773131707055 1.3197183806606796 -2.2156200408935547 -2.0000000000000000e+00 -2.0 -1.976068377494812   
44 704 0.3975753415622781 1.320640357773906 -2.2156200408935547 -2.1538665294647217e+00 -2.0 -2.0   
45 720 0.3955876472226323 1.327666041942089 -2.2156200408935547 -2.0000000000000000e+00 -2.0 -2.0   
46 736 0.3950989254697678 1.3294474324511847 -2.2156200408935547 -2.0797216892242432e+00 -2.0 -2.0   
47 752 0.3932894563208414 1.3323510256139444 -2.2156200408935547 -2.0000000000000000e+00 -2.0 -2.0   
48 768 0.3915283245843865 1.3341529930739768 -2.2156200408935547 -2.0289855003356934e+00 -2.0 -2.0   
49 784 0.3910125064147987 1.339124464614955 -2.2156200408935547 -2.0000000000000000e+00 -2.0 -1.9691650867462158   
50 800 0.389257710268563 1.3424476025361542 -2.2156200408935547 -2.0000000000000000e+00 -2.0 -2.0   
51 816 0.38801342897595137 1.3487031471326856 -2.2156200408935547 -2.0000000000000000e+00 -2.0 -2.0   
52 832 0.3871216455195017 1.35133876551223 -2.2156200408935547 -2.0000000000000000e+00 -2.0 -2.0   
53 848 0.38345719591875244 1.3534672387547615 -2.2156200408935547 -2.0000000000000000e+00 -2.0 -2.0   
54 864 0.3803176388991604 1.356572890665427 -2.2156200408935547 -2.0245535373687744e+00 -2.0 -2.0   
55 880 0.3744617893609171 1.358659908193659 -2.2156200408935547 -2.0989899635314941e+00 -2.0 -2.0   
56 896 0.3689094846516852 1.3595641712038296 -2.2156200408935547 -2.0000000000000000e+00 -2.0 -2.0   
57 912 0.36358219350349014 1.3628540858821756 -2.2156200408935547 -2.0000000000000000e+00 -2.0 -1.9987635612487793   
58 928 0.3593528829148974 1.3633370395672313 -2.2156200408935547 -2.0163934230804443e+00 -2.0 -2.0   
